payment_id,loan_id,instalment_number,due_date,scheduled_amount,paid_amount,was_late
LP0000026566,LN00001655,10,2024-06-19,2003.75,2030.63,0
LP0000026567,LN00001655,11,2024-07-19,2003.75,1741.76,0
LP0000026568,LN00001655,12,2024-08-19,2003.75,2023.99,0
LP0000026569,LN00001655,13,2024-09-19,2003.75,1899.49,0
LP0000026570,LN00001655,14,2024-10-19,2003.75,1815.4,0
LP0000026571,LN00001655,15,2024-11-19,2003.75,2026.03,0
LP0000026572,LN00001655,16,2024-12-19,2003.75,2223.79,0
LP0000026573,LN00001655,17,2025-01-19,2003.75,1866.11,0
LP0000026574,LN00001655,18,2025-02-19,2003.75,2204.04,0
LP0000026575,LN00001656,1,2021-02-03,2618.69,2184.92,0
LP0000026576,LN00001656,2,2021-03-03,2618.69,2966.13,0
LP0000026577,LN00001656,3,2021-04-03,2618.69,2061.67,1
LP0000026578,LN00001656,4,2021-05-03,2618.69,2240.08,1
LP0000026579,LN00001656,5,2021-06-03,2618.69,2339.76,0
LP0000026580,LN00001656,6,2021-07-03,2618.69,2458.96,0
LP0000026581,LN00001656,7,2021-08-03,2618.69,2316.13,0
LP0000026582,LN00001656,8,2021-09-03,2618.69,2426.78,0
LP0000026583,LN00001656,9,2021-10-03,2618.69,2143.97,0
LP0000026584,LN00001656,10,2021-11-03,2618.69,2321.76,0
LP0000026585,LN00001656,11,2021-12-03,2618.69,2289.35,0
LP0000026586,LN00001656,12,2022-01-03,2618.69,2180.06,0
LP0000026587,LN00001656,13,2022-02-03,2618.69,2383.46,1
LP0000026588,LN00001656,14,2022-03-03,2618.69,2439.15,0
LP0000026589,LN00001656,15,2022-04-03,2618.69,2387.31,1
LP0000026590,LN00001656,16,2022-05-03,2618.69,2440.91,0
LP0000026591,LN00001656,17,2022-06-03,2618.69,2080.33,0
LP0000026592,LN00001656,18,2022-07-03,2618.69,2250.57,0
LP0000026593,LN00001657,1,2021-07-05,7740.79,7462.52,0
LP0000026594,LN00001657,2,2021-08-05,7740.79,8217.53,0
LP0000026595,LN00001657,3,2021-09-05,7740.79,7968.11,0
LP0000026596,LN00001657,4,2021-10-05,7740.79,7146.27,0
LP0000026597,LN00001657,5,2021-11-05,7740.79,8600.44,0
LP0000026598,LN00001657,6,2021-12-05,7740.79,8342.72,0
LP0000026599,LN00001657,7,2022-01-05,7740.79,7505.58,0
LP0000026600,LN00001657,8,2022-02-05,7740.79,7056.29,0
LP0000026601,LN00001657,9,2022-03-05,7740.79,7846.57,0
LP0000026602,LN00001657,10,2022-04-05,7740.79,7187.13,0
LP0000026603,LN00001657,11,2022-05-05,7740.79,7942.32,0
LP0000026604,LN00001657,12,2022-06-05,7740.79,8270.91,0
LP0000026605,LN00001657,13,2022-07-05,7740.79,8901.91,0
LP0000026606,LN00001657,14,2022-08-05,7740.79,8682.52,0
LP0000026607,LN00001657,15,2022-09-05,7740.79,7740.58,0
LP0000026608,LN00001657,16,2022-10-05,7740.79,8002.55,0
LP0000026609,LN00001657,17,2022-11-05,7740.79,7523.37,0
LP0000026610,LN00001657,18,2022-12-05,7740.79,8313.49,0
LP0000026611,LN00001658,1,2023-08-08,1415.26,1347.94,0
LP0000026612,LN00001658,2,2023-09-08,1415.26,1627.55,0
LP0000026613,LN00001658,3,2023-10-08,1415.26,1464.67,0
LP0000026614,LN00001658,4,2023-11-08,1415.26,1438.42,0
LP0000026615,LN00001658,5,2023-12-08,1415.26,1515.95,0
LP0000026616,LN00001658,6,2024-01-08,1415.26,1413.94,0
LP0000026617,LN00001658,7,2024-02-08,1415.26,1418.54,0
LP0000026618,LN00001658,8,2024-03-08,1415.26,1363.46,0
LP0000026619,LN00001658,9,2024-04-08,1415.26,1468.83,0
LP0000026620,LN00001658,10,2024-05-08,1415.26,1600.31,0
LP0000026621,LN00001658,11,2024-06-08,1415.26,1311.2,0
LP0000026622,LN00001658,12,2024-07-08,1415.26,1467.46,0
LP0000026623,LN00001658,13,2024-08-08,1415.26,1407.06,0
LP0000026624,LN00001658,14,2024-09-08,1415.26,1402.76,0
LP0000026625,LN00001658,15,2024-10-08,1415.26,1379.81,0
LP0000026626,LN00001658,16,2024-11-08,1415.26,1313.28,0
LP0000026627,LN00001658,17,2024-12-08,1415.26,1519.63,0
LP0000026628,LN00001658,18,2025-01-08,1415.26,1411.05,0
LP0000026629,LN00001659,1,2025-01-19,5366.16,4680.68,1
LP0000026630,LN00001659,2,2025-02-19,5366.16,3758.73,0
LP0000026631,LN00001659,3,2025-03-19,5366.16,4733.17,0
LP0000026632,LN00001659,4,2025-04-19,5366.16,4454.06,1
LP0000026633,LN00001659,5,2025-05-19,5366.16,3955.07,1
LP0000026634,LN00001659,6,2025-06-19,5366.16,3788.16,0
LP0000026635,LN00001659,7,2025-07-19,5366.16,4240.91,1
LP0000026636,LN00001659,8,2025-08-19,5366.16,4056.49,0
LP0000026637,LN00001659,9,2025-09-19,5366.16,4431.52,1
LP0000026638,LN00001659,10,2025-10-19,5366.16,3609.99,0
LP0000026639,LN00001659,11,2025-11-19,5366.16,4235.33,1
LP0000026640,LN00001659,12,2025-12-19,5366.16,3956.5,0
LP0000026641,LN00001659,13,2026-01-19,5366.16,4416.41,0
LP0000026642,LN00001659,14,2026-02-19,5366.16,4190.21,1
LP0000026643,LN00001659,15,2026-03-19,5366.16,4253.77,0
LP0000026644,LN00001659,16,2026-04-19,5366.16,2748.72,1
LP0000026645,LN00001659,17,2026-05-19,5366.16,4531.07,1
LP0000026646,LN00001659,18,2026-06-19,5366.16,5112.62,1
LP0000026647,LN00001660,1,2020-11-17,1934.18,1689.93,0
LP0000026648,LN00001660,2,2020-12-17,1934.18,1964.17,1
LP0000026649,LN00001660,3,2021-01-17,1934.18,1790.32,1
LP0000026650,LN00001660,4,2021-02-17,1934.18,1801.81,0
LP0000026651,LN00001660,5,2021-03-17,1934.18,1606.88,0
LP0000026652,LN00001660,6,2021-04-17,1934.18,1583.36,0
LP0000026653,LN00001660,7,2021-05-17,1934.18,1654.24,0
LP0000026654,LN00001660,8,2021-06-17,1934.18,1974.59,0
LP0000026655,LN00001660,9,2021-07-17,1934.18,1735.85,1
LP0000026656,LN00001660,10,2021-08-17,1934.18,1951.75,0
LP0000026657,LN00001660,11,2021-09-17,1934.18,1944.89,0
LP0000026658,LN00001660,12,2021-10-17,1934.18,1616.78,0
LP0000026659,LN00001660,13,2021-11-17,1934.18,1734.39,0
LP0000026660,LN00001660,14,2021-12-17,1934.18,1952.72,0
LP0000026661,LN00001660,15,2022-01-17,1934.18,1744.21,0
LP0000026662,LN00001660,16,2022-02-17,1934.18,1496.19,1
LP0000026663,LN00001660,17,2022-03-17,1934.18,1563.62,0
LP0000026664,LN00001660,18,2022-04-17,1934.18,1958.66,0
LP0000026665,LN00001661,1,2024-10-04,4554.74,4402.87,0
LP0000026666,LN00001661,2,2024-11-04,4554.74,4727.51,0
LP0000026667,LN00001661,3,2024-12-04,4554.74,4914.73,0
LP0000026668,LN00001661,4,2025-01-04,4554.74,4145.71,0
LP0000026669,LN00001661,5,2025-02-04,4554.74,4418.74,0
LP0000026670,LN00001661,6,2025-03-04,4554.74,4666.32,0
LP0000026671,LN00001661,7,2025-04-04,4554.74,3844.66,0
LP0000026672,LN00001661,8,2025-05-04,4554.74,3680.42,0
LP0000026673,LN00001661,9,2025-06-04,4554.74,4935.9,0
LP0000026674,LN00001661,10,2025-07-04,4554.74,5237.95,0
LP0000026675,LN00001661,11,2025-08-04,4554.74,4350.12,0
LP0000026676,LN00001661,12,2025-09-04,4554.74,4629.6,0
LP0000026677,LN00001661,13,2025-10-04,4554.74,3988.91,0
LP0000026678,LN00001661,14,2025-11-04,4554.74,3858.34,0
LP0000026679,LN00001661,15,2025-12-04,4554.74,4274.58,0
LP0000026680,LN00001661,16,2026-01-04,4554.74,5094.92,0
LP0000026681,LN00001661,17,2026-02-04,4554.74,4332.95,0
LP0000026682,LN00001661,18,2026-03-04,4554.74,4721.05,0
LP0000026683,LN00001662,1,2021-05-30,10858.31,8660.39,0
LP0000026684,LN00001662,2,2021-06-30,10858.31,11605.99,0
LP0000026685,LN00001662,3,2021-07-30,10858.31,10214.63,0
LP0000026686,LN00001662,4,2021-08-30,10858.31,9147.02,0
LP0000026687,LN00001662,5,2021-09-30,10858.31,10300.82,1
LP0000026688,LN00001662,6,2021-10-30,10858.31,10471.54,0
LP0000026689,LN00001662,7,2021-11-30,10858.31,10124.09,0
LP0000026690,LN00001662,8,2021-12-30,10858.31,9464.05,0
LP0000026691,LN00001662,9,2022-01-30,10858.31,9532.88,0
LP0000026692,LN00001662,10,2022-02-28,10858.31,8763.29,1
LP0000026693,LN00001662,11,2022-03-30,10858.31,9292.15,1
LP0000026694,LN00001662,12,2022-04-30,10858.31,10378.36,0
LP0000026695,LN00001662,13,2022-05-30,10858.31,10401.98,0
LP0000026696,LN00001662,14,2022-06-30,10858.31,9590.37,0
LP0000026697,LN00001662,15,2022-07-30,10858.31,8435.36,1
LP0000026698,LN00001662,16,2022-08-30,10858.31,10141.88,1
LP0000026699,LN00001662,17,2022-09-30,10858.31,9305.53,1
LP0000026700,LN00001662,18,2022-10-30,10858.31,10178.2,1
LP0000026701,LN00001663,1,2021-06-25,21292.31,20214.78,0
LP0000026702,LN00001663,2,2021-07-25,21292.31,22368.77,0
LP0000026703,LN00001663,3,2021-08-25,21292.31,20083.84,0
LP0000026704,LN00001663,4,2021-09-25,21292.31,18998.85,0
LP0000026705,LN00001663,5,2021-10-25,21292.31,17434.31,0
LP0000026706,LN00001663,6,2021-11-25,21292.31,21324.64,0
LP0000026707,LN00001663,7,2021-12-25,21292.31,20818.47,0
LP0000026708,LN00001663,8,2022-01-25,21292.31,22528.59,0
LP0000026709,LN00001663,9,2022-02-25,21292.31,21928.99,0
LP0000026710,LN00001663,10,2022-03-25,21292.31,21559.76,0
LP0000026711,LN00001663,11,2022-04-25,21292.31,20826.03,0
LP0000026712,LN00001663,12,2022-05-25,21292.31,23713.03,0
LP0000026713,LN00001663,13,2022-06-25,21292.31,21901.62,0
LP0000026714,LN00001663,14,2022-07-25,21292.31,21373.98,0
LP0000026715,LN00001663,15,2022-08-25,21292.31,21285.42,0
LP0000026716,LN00001663,16,2022-09-25,21292.31,22291.02,0
LP0000026717,LN00001663,17,2022-10-25,21292.31,16866.39,0
LP0000026718,LN00001663,18,2022-11-25,21292.31,19978.19,0
LP0000026719,LN00001664,1,2021-03-07,1091.48,1097.34,0
LP0000026720,LN00001664,2,2021-04-07,1091.48,991.85,0
LP0000026721,LN00001664,3,2021-05-07,1091.48,1067.14,0
LP0000026722,LN00001664,4,2021-06-07,1091.48,1205.4,0
LP0000026723,LN00001664,5,2021-07-07,1091.48,1091.6,0
LP0000026724,LN00001664,6,2021-08-07,1091.48,1255.2,0
LP0000026725,LN00001664,7,2021-09-07,1091.48,1053.17,0
LP0000026726,LN00001664,8,2021-10-07,1091.48,1005.29,0
LP0000026727,LN00001664,9,2021-11-07,1091.48,1027.23,0
LP0000026728,LN00001664,10,2021-12-07,1091.48,942.79,0
LP0000026729,LN00001664,11,2022-01-07,1091.48,1171.74,0
LP0000026730,LN00001664,12,2022-02-07,1091.48,987.2,0
LP0000026731,LN00001664,13,2022-03-07,1091.48,1065.2,0
LP0000026732,LN00001664,14,2022-04-07,1091.48,1007.68,0
LP0000026733,LN00001664,15,2022-05-07,1091.48,1061.56,0
LP0000026734,LN00001664,16,2022-06-07,1091.48,1060.31,0
LP0000026735,LN00001664,17,2022-07-07,1091.48,915.46,0
LP0000026736,LN00001664,18,2022-08-07,1091.48,992.47,0
LP0000026737,LN00001665,1,2023-11-19,6405.92,5584.62,0
LP0000026738,LN00001665,2,2023-12-19,6405.92,5385.31,0
LP0000026739,LN00001665,3,2024-01-19,6405.92,5522.75,0
LP0000026740,LN00001665,4,2024-02-19,6405.92,6589.79,0
LP0000026741,LN00001665,5,2024-03-19,6405.92,5601.73,0
LP0000026742,LN00001665,6,2024-04-19,6405.92,5300.7,0
LP0000026743,LN00001665,7,2024-05-19,6405.92,6049.9,0
LP0000026744,LN00001665,8,2024-06-19,6405.92,5401.95,0
LP0000026745,LN00001665,9,2024-07-19,6405.92,6718.94,1
LP0000026746,LN00001665,10,2024-08-19,6405.92,6491.51,0
LP0000026747,LN00001665,11,2024-09-19,6405.92,5376.1,0
LP0000026748,LN00001665,12,2024-10-19,6405.92,6553.51,0
LP0000026749,LN00001665,13,2024-11-19,6405.92,5349.79,0
LP0000026750,LN00001665,14,2024-12-19,6405.92,6643.04,1
LP0000026751,LN00001665,15,2025-01-19,6405.92,6334.07,0
LP0000026752,LN00001665,16,2025-02-19,6405.92,6336.94,0
LP0000026753,LN00001665,17,2025-03-19,6405.92,6371.99,0
LP0000026754,LN00001665,18,2025-04-19,6405.92,5630.87,1
LP0000026755,LN00001666,1,2024-03-28,10765.64,10778.82,0
LP0000026756,LN00001666,2,2024-04-28,10765.64,9986.79,0
LP0000026757,LN00001666,3,2024-05-28,10765.64,10886.53,0
LP0000026758,LN00001666,4,2024-06-28,10765.64,11496.4,0
LP0000026759,LN00001666,5,2024-07-28,10765.64,11694.02,0
LP0000026760,LN00001666,6,2024-08-28,10765.64,11450.47,0
LP0000026761,LN00001666,7,2024-09-28,10765.64,10806.94,0
LP0000026762,LN00001666,8,2024-10-28,10765.64,11472.51,0
LP0000026763,LN00001666,9,2024-11-28,10765.64,11374.44,0
LP0000026764,LN00001666,10,2024-12-28,10765.64,10665.58,0
LP0000026765,LN00001666,11,2025-01-28,10765.64,10747.6,0
LP0000026766,LN00001666,12,2025-02-28,10765.64,10264.87,0
LP0000026767,LN00001666,13,2025-03-28,10765.64,9734.13,0
LP0000026768,LN00001666,14,2025-04-28,10765.64,10398.12,0
LP0000026769,LN00001666,15,2025-05-28,10765.64,11130.14,0
LP0000026770,LN00001666,16,2025-06-28,10765.64,10779.42,0
LP0000026771,LN00001666,17,2025-07-28,10765.64,10290.01,0
LP0000026772,LN00001666,18,2025-08-28,10765.64,10992.19,0
LP0000026773,LN00001667,1,2021-09-30,1999.38,1435.85,0
LP0000026774,LN00001667,2,2021-10-31,1999.38,1720.16,0
LP0000026775,LN00001667,3,2021-11-30,1999.38,1873.66,0
LP0000026776,LN00001667,4,2021-12-31,1999.38,2021.45,0
LP0000026777,LN00001667,5,2022-01-31,1999.38,1894.47,0
LP0000026778,LN00001667,6,2022-02-28,1999.38,1893.64,0
LP0000026779,LN00001667,7,2022-03-31,1999.38,1977.15,0
LP0000026780,LN00001667,8,2022-04-30,1999.38,1907.79,0
LP0000026781,LN00001667,9,2022-05-31,1999.38,1747.19,0
LP0000026782,LN00001667,10,2022-06-30,1999.38,1789.18,0
LP0000026783,LN00001667,11,2022-07-31,1999.38,1872.05,0
LP0000026784,LN00001667,12,2022-08-31,1999.38,1900.95,0
LP0000026785,LN00001667,13,2022-09-30,1999.38,1975.38,0
LP0000026786,LN00001667,14,2022-10-31,1999.38,1861.45,0
LP0000026787,LN00001667,15,2022-11-30,1999.38,1846.72,0
LP0000026788,LN00001667,16,2022-12-31,1999.38,1797.29,0
LP0000026789,LN00001667,17,2023-01-31,1999.38,1825.69,0
LP0000026790,LN00001667,18,2023-02-28,1999.38,1973.16,0
LP0000026791,LN00001668,1,2021-02-02,4302.15,3940.04,0
LP0000026792,LN00001668,2,2021-03-02,4302.15,4116.6,0
LP0000026793,LN00001668,3,2021-04-02,4302.15,4375.23,0
LP0000026794,LN00001668,4,2021-05-02,4302.15,4352.38,0
LP0000026795,LN00001668,5,2021-06-02,4302.15,4051.32,0
LP0000026796,LN00001668,6,2021-07-02,4302.15,4370.87,0
LP0000026797,LN00001668,7,2021-08-02,4302.15,4746.46,0
LP0000026798,LN00001668,8,2021-09-02,4302.15,4632.03,0
LP0000026799,LN00001668,9,2021-10-02,4302.15,4352.18,0
LP0000026800,LN00001668,10,2021-11-02,4302.15,4658.36,0
LP0000026801,LN00001668,11,2021-12-02,4302.15,4185.01,0
LP0000026802,LN00001668,12,2022-01-02,4302.15,4149.09,0
LP0000026803,LN00001668,13,2022-02-02,4302.15,3941.97,0
LP0000026804,LN00001668,14,2022-03-02,4302.15,4947.47,0
LP0000026805,LN00001668,15,2022-04-02,4302.15,4160.72,0
LP0000026806,LN00001668,16,2022-05-02,4302.15,4590.04,0
LP0000026807,LN00001668,17,2022-06-02,4302.15,3837.44,0
LP0000026808,LN00001668,18,2022-07-02,4302.15,4294.15,0
LP0000026809,LN00001669,1,2024-07-27,4343.37,4071.47,0
LP0000026810,LN00001669,2,2024-08-27,4343.37,4708.37,0
LP0000026811,LN00001669,3,2024-09-27,4343.37,4111.31,0
LP0000026812,LN00001669,4,2024-10-27,4343.37,4663.52,0
LP0000026813,LN00001669,5,2024-11-27,4343.37,3936.96,0
LP0000026814,LN00001669,6,2024-12-27,4343.37,3976.1,0
LP0000026815,LN00001669,7,2025-01-27,4343.37,4459.37,0
LP0000026816,LN00001669,8,2025-02-27,4343.37,4242.36,0
LP0000026817,LN00001669,9,2025-03-27,4343.37,4292.98,0
LP0000026818,LN00001669,10,2025-04-27,4343.37,4020.45,0
LP0000026819,LN00001669,11,2025-05-27,4343.37,4183.49,0
LP0000026820,LN00001669,12,2025-06-27,4343.37,3399.6,0
LP0000026821,LN00001669,13,2025-07-27,4343.37,4409.62,0
LP0000026822,LN00001669,14,2025-08-27,4343.37,4103.34,0
LP0000026823,LN00001669,15,2025-09-27,4343.37,4986.39,0
LP0000026824,LN00001669,16,2025-10-27,4343.37,4345.63,0
LP0000026825,LN00001669,17,2025-11-27,4343.37,4017.84,0
LP0000026826,LN00001669,18,2025-12-27,4343.37,4243.3,0
LP0000026827,LN00001670,1,2022-12-02,3900.49,4008.08,0
LP0000026828,LN00001670,2,2023-01-02,3900.49,4012.19,0
LP0000026829,LN00001670,3,2023-02-02,3900.49,3672.72,0
LP0000026830,LN00001670,4,2023-03-02,3900.49,3463.13,0
LP0000026831,LN00001670,5,2023-04-02,3900.49,2978.24,0
LP0000026832,LN00001670,6,2023-05-02,3900.49,3787.04,0
LP0000026833,LN00001670,7,2023-06-02,3900.49,3826.69,0
LP0000026834,LN00001670,8,2023-07-02,3900.49,3611.91,0
LP0000026835,LN00001670,9,2023-08-02,3900.49,3365.12,0
LP0000026836,LN00001670,10,2023-09-02,3900.49,4108.94,0
LP0000026837,LN00001670,11,2023-10-02,3900.49,3060.69,0
LP0000026838,LN00001670,12,2023-11-02,3900.49,3244.74,0
LP0000026839,LN00001670,13,2023-12-02,3900.49,4058.08,0
LP0000026840,LN00001670,14,2024-01-02,3900.49,4147.79,0
LP0000026841,LN00001670,15,2024-02-02,3900.49,3972.96,0
LP0000026842,LN00001670,16,2024-03-02,3900.49,4133.86,0
LP0000026843,LN00001670,17,2024-04-02,3900.49,3555.26,0
LP0000026844,LN00001670,18,2024-05-02,3900.49,3528.25,0
LP0000026845,LN00001671,1,2021-11-19,25083.32,22234.32,0
LP0000026846,LN00001671,2,2021-12-19,25083.32,28329.13,0
LP0000026847,LN00001671,3,2022-01-19,25083.32,24282.49,0
LP0000026848,LN00001671,4,2022-02-19,25083.32,26452.5,0
LP0000026849,LN00001671,5,2022-03-19,25083.32,25834.48,0
LP0000026850,LN00001671,6,2022-04-19,25083.32,24847.6,0
LP0000026851,LN00001671,7,2022-05-19,25083.32,26263.56,0
LP0000026852,LN00001671,8,2022-06-19,25083.32,25866.59,0
LP0000026853,LN00001671,9,2022-07-19,25083.32,27329.47,0
LP0000026854,LN00001671,10,2022-08-19,25083.32,22261.78,0
LP0000026855,LN00001671,11,2022-09-19,25083.32,26096.18,0
LP0000026856,LN00001671,12,2022-10-19,25083.32,27196.88,0
LP0000026857,LN00001671,13,2022-11-19,25083.32,24598.17,0
LP0000026858,LN00001671,14,2022-12-19,25083.32,28845.82,0
LP0000026859,LN00001671,15,2023-01-19,25083.32,21827.43,0
LP0000026860,LN00001671,16,2023-02-19,25083.32,28845.82,0
LP0000026861,LN00001671,17,2023-03-19,25083.32,25250.98,0
LP0000026862,LN00001671,18,2023-04-19,25083.32,20410.62,0
LP0000026863,LN00001672,1,2023-05-17,14294.0,9504.0,1
LP0000026864,LN00001672,2,2023-06-17,14294.0,9001.17,1
LP0000026865,LN00001672,3,2023-07-17,14294.0,10100.91,0
LP0000026866,LN00001672,4,2023-08-17,14294.0,9247.27,1
LP0000026867,LN00001672,5,2023-09-17,14294.0,7125.03,1
LP0000026868,LN00001672,6,2023-10-17,14294.0,8665.28,1
LP0000026869,LN00001672,7,2023-11-17,14294.0,7391.33,1
LP0000026870,LN00001672,8,2023-12-17,14294.0,8834.82,1
LP0000026871,LN00001672,9,2024-01-17,14294.0,10648.57,1
LP0000026872,LN00001672,10,2024-02-17,14294.0,10600.79,1
LP0000026873,LN00001672,11,2024-03-17,14294.0,8170.75,1
LP0000026874,LN00001672,12,2024-04-17,14294.0,9426.7,1
LP0000026875,LN00001672,13,2024-05-17,14294.0,10071.76,1
LP0000026876,LN00001672,14,2024-06-17,14294.0,8435.99,1
LP0000026877,LN00001672,15,2024-07-17,14294.0,9662.15,1
LP0000026878,LN00001672,16,2024-08-17,14294.0,9507.45,1
LP0000026879,LN00001672,17,2024-09-17,14294.0,7755.31,0
LP0000026880,LN00001672,18,2024-10-17,14294.0,7624.45,1
LP0000026881,LN00001673,1,2023-05-23,27312.67,25667.89,0
LP0000026882,LN00001673,2,2023-06-23,27312.67,25403.52,0
LP0000026883,LN00001673,3,2023-07-23,27312.67,22494.62,0
LP0000026884,LN00001673,4,2023-08-23,27312.67,25464.21,0
LP0000026885,LN00001673,5,2023-09-23,27312.67,27642.49,1
LP0000026886,LN00001673,6,2023-10-23,27312.67,25474.98,0
LP0000026887,LN00001673,7,2023-11-23,27312.67,23693.21,1
LP0000026888,LN00001673,8,2023-12-23,27312.67,25666.59,0
LP0000026889,LN00001673,9,2024-01-23,27312.67,23034.38,0
LP0000026890,LN00001673,10,2024-02-23,27312.67,26508.68,0
LP0000026891,LN00001673,11,2024-03-23,27312.67,22928.73,0
LP0000026892,LN00001673,12,2024-04-23,27312.67,27254.29,0
LP0000026893,LN00001673,13,2024-05-23,27312.67,23837.14,0
LP0000026894,LN00001673,14,2024-06-23,27312.67,22394.22,0
LP0000026895,LN00001673,15,2024-07-23,27312.67,22516.58,0
LP0000026896,LN00001673,16,2024-08-23,27312.67,21890.15,0
LP0000026897,LN00001673,17,2024-09-23,27312.67,26229.24,0
LP0000026898,LN00001673,18,2024-10-23,27312.67,25854.36,0
LP0000026899,LN00001674,1,2022-04-06,6272.0,5330.25,1
LP0000026900,LN00001674,2,2022-05-06,6272.0,7031.69,0
LP0000026901,LN00001674,3,2022-06-06,6272.0,6060.12,0
LP0000026902,LN00001674,4,2022-07-06,6272.0,5813.99,0
LP0000026903,LN00001674,5,2022-08-06,6272.0,5874.04,0
LP0000026904,LN00001674,6,2022-09-06,6272.0,6132.94,0
LP0000026905,LN00001674,7,2022-10-06,6272.0,5184.15,0
LP0000026906,LN00001674,8,2022-11-06,6272.0,6573.17,0
LP0000026907,LN00001674,9,2022-12-06,6272.0,6177.75,0
LP0000026908,LN00001674,10,2023-01-06,6272.0,5167.21,0
LP0000026909,LN00001674,11,2023-02-06,6272.0,5948.92,0
LP0000026910,LN00001674,12,2023-03-06,6272.0,6013.08,0
LP0000026911,LN00001674,13,2023-04-06,6272.0,5314.26,1
LP0000026912,LN00001674,14,2023-05-06,6272.0,5025.69,0
LP0000026913,LN00001674,15,2023-06-06,6272.0,6238.18,0
LP0000026914,LN00001674,16,2023-07-06,6272.0,6879.51,0
LP0000026915,LN00001674,17,2023-08-06,6272.0,6495.91,0
LP0000026916,LN00001674,18,2023-09-06,6272.0,5680.11,0
LP0000026917,LN00001675,1,2021-01-28,19433.54,19223.46,0
LP0000026918,LN00001675,2,2021-02-28,19433.54,18306.35,0
LP0000026919,LN00001675,3,2021-03-28,19433.54,18847.18,0
LP0000026920,LN00001675,4,2021-04-28,19433.54,18498.8,0
LP0000026921,LN00001675,5,2021-05-28,19433.54,19042.95,0
LP0000026922,LN00001675,6,2021-06-28,19433.54,18098.19,0
LP0000026923,LN00001675,7,2021-07-28,19433.54,21110.29,0
LP0000026924,LN00001675,8,2021-08-28,19433.54,18151.56,0
LP0000026925,LN00001675,9,2021-09-28,19433.54,17566.62,0
LP0000026926,LN00001675,10,2021-10-28,19433.54,16409.58,0
LP0000026927,LN00001675,11,2021-11-28,19433.54,19991.86,0
LP0000026928,LN00001675,12,2021-12-28,19433.54,21218.37,0
LP0000026929,LN00001675,13,2022-01-28,19433.54,21662.02,0
LP0000026930,LN00001675,14,2022-02-28,19433.54,16708.54,0
LP0000026931,LN00001675,15,2022-03-28,19433.54,21361.65,0
LP0000026932,LN00001675,16,2022-04-28,19433.54,22348.58,0
LP0000026933,LN00001675,17,2022-05-28,19433.54,21418.43,0
LP0000026934,LN00001675,18,2022-06-28,19433.54,20092.03,0
LP0000026935,LN00001676,1,2021-02-06,12912.52,14244.6,0
LP0000026936,LN00001676,2,2021-03-06,12912.52,11501.4,0
LP0000026937,LN00001676,3,2021-04-06,12912.52,14050.85,0
LP0000026938,LN00001676,4,2021-05-06,12912.52,12546.55,0
LP0000026939,LN00001676,5,2021-06-06,12912.52,12276.66,0
LP0000026940,LN00001676,6,2021-07-06,12912.52,11176.81,0
LP0000026941,LN00001676,7,2021-08-06,12912.52,11547.85,0
LP0000026942,LN00001676,8,2021-09-06,12912.52,12199.66,0
LP0000026943,LN00001676,9,2021-10-06,12912.52,11526.81,0
LP0000026944,LN00001676,10,2021-11-06,12912.52,13811.83,0
LP0000026945,LN00001676,11,2021-12-06,12912.52,12855.97,0
LP0000026946,LN00001676,12,2022-01-06,12912.52,13578.14,0
LP0000026947,LN00001676,13,2022-02-06,12912.52,12349.08,0
LP0000026948,LN00001676,14,2022-03-06,12912.52,14821.8,0
LP0000026949,LN00001676,15,2022-04-06,12912.52,11412.37,0
LP0000026950,LN00001676,16,2022-05-06,12912.52,11745.08,0
LP0000026951,LN00001676,17,2022-06-06,12912.52,13082.63,0
LP0000026952,LN00001676,18,2022-07-06,12912.52,12404.36,0
LP0000026953,LN00001677,1,2025-03-09,2044.79,2345.78,0
LP0000026954,LN00001677,2,2025-04-09,2044.79,2033.82,0
LP0000026955,LN00001677,3,2025-05-09,2044.79,1943.6,0
LP0000026956,LN00001677,4,2025-06-09,2044.79,2124.05,0
LP0000026957,LN00001677,5,2025-07-09,2044.79,2153.58,0
