account_id,customer_id,branch_id,account_type,open_date,status,current_balance,interest_rate
AC00005728,CU00003833,BR022,Savings,2021-02-11,Active,13895.89,2.7
AC00005729,CU00001260,BR006,Savings,2019-09-02,Active,29819.4,2.7
AC00005730,CU00001440,BR007,Savings,2023-12-20,Active,19424.13,2.7
AC00005731,CU00001473,BR001,Savings,2024-01-01,Dormant,124806.37,2.7
AC00005732,CU00002208,BR005,Fixed Deposit,2019-01-27,Active,370240.46,7.1
AC00005733,CU00002424,BR024,Salary,2019-02-11,Active,34069.3,2.5
AC00005734,CU00004886,BR011,Fixed Deposit,2023-02-19,Active,651538.41,7.1
AC00005735,CU00004561,BR017,Fixed Deposit,2019-06-29,Active,283498.32,7.1
AC00005736,CU00004527,BR002,Fixed Deposit,2018-07-17,Active,253736.12,7.1
AC00005737,CU00000394,BR007,Salary,2023-12-03,Active,33861.41,2.5
AC00005738,CU00004310,BR006,Salary,2025-01-14,Active,76784.17,2.5
AC00005739,CU00000350,BR006,Fixed Deposit,2025-09-17,Active,63603.39,7.1
AC00005740,CU00001114,BR010,Savings,2018-12-27,Dormant,19466.3,2.7
AC00005741,CU00002189,BR020,Salary,2021-06-09,Active,122532.55,2.5
AC00005742,CU00003999,BR003,Salary,2019-12-08,Active,181354.39,2.5
AC00005743,CU00004474,BR013,Savings,2020-02-16,Active,46569.77,2.7
AC00005744,CU00002808,BR012,Current,2022-10-30,Active,28132.8,0.0
AC00005745,CU00003691,BR021,Fixed Deposit,2025-09-22,Active,305762.7,7.1
AC00005746,CU00000016,BR020,Savings,2020-12-21,Active,13440.25,2.7
AC00005747,CU00000075,BR015,Savings,2019-06-06,Active,329847.48,2.7
AC00005748,CU00002989,BR022,Savings,2022-09-01,Active,50647.97,2.7
AC00005749,CU00001599,BR024,Savings,2020-02-03,Active,23132.69,2.7
AC00005750,CU00004604,BR002,Fixed Deposit,2025-02-14,Active,382282.21,7.1
AC00005751,CU00000507,BR020,Savings,2026-03-23,Dormant,25381.8,2.7
AC00005752,CU00002145,BR010,Savings,2022-10-19,Active,12911.45,2.7
AC00005753,CU00001347,BR022,Savings,2023-06-04,Active,50583.02,2.7
AC00005754,CU00001625,BR023,Savings,2020-11-21,Active,2325.22,2.7
AC00005755,CU00000773,BR005,Savings,2024-04-23,Active,44422.32,2.7
AC00005756,CU00002252,BR003,Savings,2020-12-20,Active,6768.02,2.7
AC00005757,CU00000165,BR016,Savings,2019-04-06,Active,51852.74,2.7
AC00005758,CU00000895,BR019,Savings,2019-12-03,Active,183389.51,2.7
AC00005759,CU00004535,BR005,Savings,2019-06-18,Active,42172.79,2.7
AC00005760,CU00001184,BR003,Salary,2024-11-02,Active,99558.6,2.5
AC00005761,CU00004640,BR024,Savings,2025-03-13,Active,128144.32,2.7
AC00005762,CU00003067,BR013,Fixed Deposit,2024-05-06,Dormant,39424.76,7.1
AC00005763,CU00000677,BR022,Savings,2024-08-17,Active,221688.34,2.7
AC00005764,CU00003817,BR020,Savings,2024-10-24,Active,41438.12,2.7
AC00005765,CU00003275,BR003,Savings,2023-09-24,Active,18929.82,2.7
AC00005766,CU00001312,BR024,Savings,2018-10-29,Active,5690.48,2.7
AC00005767,CU00003743,BR006,Savings,2025-06-08,Active,49814.13,2.7
AC00005768,CU00002656,BR017,Savings,2024-03-04,Active,13056.09,2.7
AC00005769,CU00003278,BR002,Savings,2025-10-25,Active,16808.78,2.7
AC00005770,CU00001779,BR016,Salary,2020-05-05,Active,11974.73,2.5
AC00005771,CU00004924,BR021,Salary,2019-10-23,Active,15512.65,2.5
AC00005772,CU00004378,BR005,Savings,2021-02-22,Active,15657.68,2.7
AC00005773,CU00001945,BR005,Savings,2022-02-06,Active,14006.66,2.7
AC00005774,CU00003394,BR006,Savings,2026-07-12,Active,188640.81,2.7
AC00005775,CU00002632,BR024,Current,2020-01-17,Active,5424.9,0.0
AC00005776,CU00000722,BR023,Salary,2021-06-24,Active,2569.44,2.5
AC00005777,CU00003348,BR008,Current,2022-08-25,Active,7285.35,0.0
AC00005778,CU00002156,BR003,Savings,2025-11-04,Active,18008.66,2.7
AC00005779,CU00004551,BR017,Current,2019-07-05,Active,145876.48,0.0
AC00005780,CU00000584,BR011,Current,2020-12-13,Active,28767.44,0.0
AC00005781,CU00001193,BR017,Savings,2026-03-30,Active,17320.46,2.7
AC00005782,CU00004790,BR018,Savings,2022-05-23,Active,43133.68,2.7
AC00005783,CU00004512,BR014,Current,2019-05-07,Active,390178.52,0.0
AC00005784,CU00001266,BR011,Salary,2021-09-28,Active,45048.73,2.5
AC00005785,CU00003663,BR010,Current,2020-09-05,Active,142247.49,0.0
AC00005786,CU00001832,BR021,Salary,2022-05-16,Active,34521.58,2.5
AC00005787,CU00003794,BR006,Current,2025-07-22,Active,11631.03,0.0
AC00005788,CU00003505,BR023,Savings,2025-02-03,Active,11877.92,2.7
AC00005789,CU00000953,BR015,Salary,2021-09-05,Active,49205.03,2.5
AC00005790,CU00003473,BR007,Savings,2020-09-14,Active,23146.94,2.7
AC00005791,CU00003923,BR019,Savings,2026-03-25,Active,33377.87,2.7
AC00005792,CU00004252,BR018,Savings,2022-08-01,Active,207004.79,2.7
AC00005793,CU00001548,BR012,Salary,2021-06-18,Active,24335.61,2.5
AC00005794,CU00002911,BR016,Fixed Deposit,2021-05-15,Active,293820.53,7.1
AC00005795,CU00001865,BR014,Salary,2025-04-18,Active,65778.82,2.5
AC00005796,CU00004819,BR008,Savings,2026-05-01,Active,81453.02,2.7
AC00005797,CU00001346,BR023,Savings,2026-06-29,Active,19330.48,2.7
AC00005798,CU00001384,BR008,Salary,2021-10-05,Active,4016.26,2.5
AC00005799,CU00004961,BR016,Savings,2019-12-07,Active,3097.46,2.7
AC00005800,CU00002630,BR011,Salary,2024-11-28,Active,2211.91,2.5
AC00005801,CU00002949,BR002,Fixed Deposit,2018-07-09,Active,262150.71,7.1
AC00005802,CU00001841,BR001,Current,2022-07-20,Active,39903.44,0.0
AC00005803,CU00004681,BR008,Current,2021-07-18,Active,118375.45,0.0
AC00005804,CU00001283,BR011,Savings,2023-03-05,Active,9842.51,2.7
AC00005805,CU00001864,BR016,Salary,2021-10-12,Active,18199.55,2.5
AC00005806,CU00000780,BR004,Fixed Deposit,2025-04-08,Active,84680.11,7.1
AC00005807,CU00001660,BR018,Fixed Deposit,2018-07-17,Active,73223.27,7.1
AC00005808,CU00002458,BR019,Salary,2018-10-31,Active,26283.02,2.5
AC00005809,CU00001134,BR009,Current,2023-06-29,Active,23932.83,0.0
AC00005810,CU00001254,BR017,Savings,2020-10-02,Active,3978.64,2.7
AC00005811,CU00004484,BR014,Savings,2026-08-03,Active,18325.85,2.7
AC00005812,CU00000896,BR013,Savings,2026-03-31,Active,4667.37,2.7
AC00005813,CU00003907,BR016,Salary,2023-12-23,Active,100527.95,2.5
AC00005814,CU00001810,BR022,Savings,2022-04-29,Active,15335.7,2.7
AC00005815,CU00000080,BR023,Savings,2024-05-21,Active,15789.39,2.7
AC00005816,CU00004309,BR011,Savings,2025-01-31,Active,17258.06,2.7
AC00005817,CU00001681,BR004,Savings,2023-07-17,Active,15254.18,2.7
AC00005818,CU00003196,BR006,Salary,2026-01-06,Active,34872.59,2.5
AC00005819,CU00002833,BR014,Fixed Deposit,2020-07-01,Active,114176.06,7.1
AC00005820,CU00000441,BR016,Savings,2020-06-15,Dormant,17882.28,2.7
AC00005821,CU00001677,BR009,Savings,2022-05-16,Active,28920.55,2.7
AC00005822,CU00003029,BR016,Salary,2024-01-19,Active,379180.23,2.5
AC00005823,CU00000606,BR021,Savings,2025-01-18,Active,7349.92,2.7
AC00005824,CU00003902,BR014,Savings,2019-02-07,Active,5999.27,2.7
AC00005825,CU00001921,BR016,Fixed Deposit,2019-07-23,Active,114561.91,7.1
AC00005826,CU00004577,BR021,Savings,2025-10-04,Active,157029.38,2.7
AC00005827,CU00003382,BR010,Savings,2020-10-08,Dormant,31780.18,2.7
AC00005828,CU00000449,BR016,Salary,2022-05-30,Active,92218.15,2.5
AC00005829,CU00002852,BR010,Current,2022-11-25,Active,25255.8,0.0
AC00005830,CU00001924,BR012,Savings,2018-09-30,Active,55308.87,2.7
AC00005831,CU00000136,BR012,Savings,2019-04-01,Active,25097.23,2.7
AC00005832,CU00003812,BR010,Salary,2020-10-28,Dormant,51553.88,2.5
AC00005833,CU00001220,BR011,Fixed Deposit,2020-03-02,Active,150089.21,7.1
AC00005834,CU00002270,BR020,Savings,2022-12-16,Active,452324.29,2.7
AC00005835,CU00000309,BR002,Savings,2025-12-25,Active,27594.91,2.7
AC00005836,CU00004474,BR002,Savings,2023-06-14,Dormant,68955.3,2.7
AC00005837,CU00002590,BR023,Current,2020-02-10,Active,10917.3,0.0
AC00005838,CU00004464,BR001,Savings,2023-05-22,Active,84343.09,2.7
AC00005839,CU00000986,BR005,Fixed Deposit,2020-10-07,Active,485034.83,7.1
AC00005840,CU00004733,BR023,Current,2023-03-20,Active,48249.22,0.0
AC00005841,CU00003560,BR011,Savings,2024-08-26,Active,39069.51,2.7
AC00005842,CU00001743,BR017,Current,2020-04-01,Active,129468.59,0.0
AC00005843,CU00003402,BR014,Current,2025-05-02,Active,12721.6,0.0
AC00005844,CU00002807,BR010,Fixed Deposit,2022-07-18,Active,264772.38,7.1
AC00005845,CU00001789,BR023,Salary,2023-04-17,Active,5292.93,2.5
AC00005846,CU00000587,BR019,Current,2020-07-06,Active,3539.23,0.0
AC00005847,CU00000760,BR004,Savings,2024-02-06,Active,42869.47,2.7
AC00005848,CU00000636,BR020,Savings,2025-07-30,Active,5086.47,2.7
AC00005849,CU00000626,BR003,Fixed Deposit,2019-02-16,Active,76924.63,7.1
AC00005850,CU00001599,BR023,Savings,2022-06-21,Active,12854.86,2.7
AC00005851,CU00004153,BR002,Savings,2022-05-18,Active,13632.02,2.7
AC00005852,CU00002606,BR023,Salary,2025-08-21,Active,52142.66,2.5
AC00005853,CU00000672,BR018,Salary,2023-03-06,Active,50004.54,2.5
AC00005854,CU00000286,BR003,Current,2025-10-29,Active,45716.07,0.0
AC00005855,CU00000751,BR014,Savings,2024-04-18,Closed,6383.71,2.7
AC00005856,CU00002276,BR022,Salary,2023-05-02,Active,104959.76,2.5
AC00005857,CU00000192,BR014,Salary,2020-11-11,Active,5199.69,2.5
AC00005858,CU00004590,BR017,Fixed Deposit,2019-12-25,Active,79437.31,7.1
AC00005859,CU00003306,BR014,Savings,2025-08-12,Active,12843.91,2.7
AC00005860,CU00001421,BR014,Salary,2024-02-08,Active,72348.46,2.5
AC00005861,CU00004008,BR016,Current,2025-10-14,Active,21695.33,0.0
AC00005862,CU00002749,BR004,Current,2025-10-04,Active,52537.38,0.0
AC00005863,CU00002080,BR015,Savings,2023-12-21,Active,6880.93,2.7
AC00005864,CU00001639,BR020,Salary,2023-11-03,Active,89967.82,2.5
AC00005865,CU00000089,BR002,Savings,2022-08-18,Active,5210.54,2.7
AC00005866,CU00002234,BR007,Savings,2024-09-15,Active,26171.72,2.7
AC00005867,CU00003833,BR002,Salary,2020-12-01,Active,12997.04,2.5
AC00005868,CU00000234,BR010,Savings,2022-06-17,Active,42440.41,2.7
AC00005869,CU00004823,BR005,Savings,2026-04-06,Active,172073.07,2.7
AC00005870,CU00000120,BR014,Salary,2020-06-20,Active,33268.19,2.5
AC00005871,CU00000856,BR007,Current,2024-10-03,Active,28759.9,0.0
AC00005872,CU00001477,BR024,Savings,2022-05-01,Dormant,24924.42,2.7
AC00005873,CU00003811,BR010,Savings,2018-06-22,Active,60067.77,2.7
AC00005874,CU00000413,BR018,Salary,2026-03-21,Active,31058.45,2.5
AC00005875,CU00000589,BR017,Savings,2019-11-04,Active,9969.25,2.7
AC00005876,CU00001731,BR010,Current,2025-04-11,Dormant,29527.05,0.0
AC00005877,CU00001390,BR005,Savings,2019-01-04,Active,5947.31,2.7
AC00005878,CU00000323,BR014,Savings,2025-09-12,Active,40043.19,2.7
AC00005879,CU00001923,BR010,Fixed Deposit,2020-08-03,Active,66819.08,7.1
AC00005880,CU00001722,BR017,Current,2021-06-13,Active,117100.48,0.0
AC00005881,CU00001793,BR023,Current,2024-07-31,Active,355264.0,0.0
AC00005882,CU00001347,BR005,Current,2023-12-06,Active,36507.51,0.0
AC00005883,CU00003948,BR005,Savings,2026-06-23,Dormant,16802.4,2.7
AC00005884,CU00000539,BR013,Salary,2026-01-14,Active,51174.21,2.5
AC00005885,CU00001627,BR009,Salary,2019-09-17,Closed,46065.48,2.5
AC00005886,CU00002573,BR022,Salary,2023-09-21,Active,11503.46,2.5
AC00005887,CU00004940,BR017,Current,2020-01-11,Active,98331.59,0.0
AC00005888,CU00004405,BR002,Savings,2018-09-08,Active,145969.88,2.7
AC00005889,CU00003935,BR016,Salary,2024-07-06,Active,28038.91,2.5
AC00005890,CU00003013,BR003,Savings,2020-04-22,Active,17232.61,2.7
AC00005891,CU00004867,BR003,Salary,2020-08-29,Dormant,30181.86,2.5
AC00005892,CU00002039,BR011,Salary,2026-06-22,Active,108192.47,2.5
AC00005893,CU00000895,BR014,Salary,2020-01-10,Active,16078.43,2.5
AC00005894,CU00003813,BR019,Fixed Deposit,2020-11-14,Active,615442.14,7.1
AC00005895,CU00004856,BR023,Fixed Deposit,2025-01-14,Active,480242.43,7.1
AC00005896,CU00000942,BR023,Savings,2021-12-26,Active,8542.1,2.7
AC00005897,CU00000964,BR005,Savings,2020-06-16,Active,53000.92,2.7
AC00005898,CU00003483,BR001,Salary,2025-09-20,Active,7992.54,2.5
AC00005899,CU00003906,BR003,Fixed Deposit,2021-04-05,Active,934338.77,7.1
AC00005900,CU00003225,BR017,Salary,2024-06-22,Active,6071.44,2.5
AC00005901,CU00004987,BR013,Current,2020-09-15,Active,112672.49,0.0
AC00005902,CU00000301,BR001,Current,2019-08-30,Active,9273.28,0.0
AC00005903,CU00003317,BR020,Salary,2021-04-14,Active,245279.75,2.5
AC00005904,CU00000423,BR013,Salary,2022-11-09,Active,2853.33,2.5
AC00005905,CU00000966,BR013,Savings,2018-12-01,Active,9448.71,2.7
AC00005906,CU00003193,BR009,Savings,2024-09-29,Active,9318.54,2.7
AC00005907,CU00002582,BR006,Salary,2024-08-06,Dormant,20944.38,2.5
AC00005908,CU00001759,BR001,Current,2023-09-20,Active,30959.27,0.0
AC00005909,CU00003272,BR001,Current,2025-05-05,Active,68972.57,0.0
AC00005910,CU00003118,BR021,Current,2021-10-31,Active,33701.81,0.0
AC00005911,CU00001307,BR023,Savings,2022-08-14,Active,74812.25,2.7
AC00005912,CU00004735,BR020,Savings,2022-04-18,Active,9009.73,2.7
AC00005913,CU00003248,BR003,Current,2019-11-27,Active,28961.66,0.0
AC00005914,CU00002121,BR002,Savings,2018-08-08,Active,27622.48,2.7
AC00005915,CU00004629,BR018,Savings,2022-08-30,Active,49310.51,2.7
AC00005916,CU00001346,BR020,Savings,2026-03-28,Active,38480.66,2.7
AC00005917,CU00000894,BR024,Savings,2023-07-04,Active,79725.54,2.7
AC00005918,CU00004153,BR018,Current,2020-07-22,Active,98689.17,0.0
AC00005919,CU00001645,BR005,Salary,2021-07-03,Active,7657.89,2.5
AC00005920,CU00004977,BR010,Savings,2020-04-05,Dormant,20328.84,2.7
AC00005921,CU00002299,BR018,Salary,2019-12-18,Active,17620.68,2.5
AC00005922,CU00003669,BR003,Salary,2021-08-17,Closed,147408.43,2.5
AC00005923,CU00000453,BR022,Salary,2020-07-15,Active,157774.89,2.5
AC00005924,CU00001853,BR003,Fixed Deposit,2019-05-07,Active,1238719.37,7.1
AC00005925,CU00003164,BR023,Savings,2021-04-21,Active,136544.61,2.7
AC00005926,CU00003186,BR007,Savings,2024-09-04,Active,36477.9,2.7
AC00005927,CU00002974,BR008,Fixed Deposit,2021-08-13,Active,256429.83,7.1
AC00005928,CU00004375,BR012,Fixed Deposit,2023-08-11,Active,214474.13,7.1
AC00005929,CU00004994,BR009,Salary,2023-07-03,Active,28161.72,2.5
AC00005930,CU00001555,BR024,Salary,2021-08-29,Active,8549.34,2.5
AC00005931,CU00001658,BR008,Savings,2021-03-31,Active,4671.85,2.7
AC00005932,CU00003945,BR007,Savings,2024-03-27,Active,29848.02,2.7
AC00005933,CU00000991,BR002,Fixed Deposit,2022-11-24,Active,219561.1,7.1
AC00005934,CU00001867,BR013,Savings,2023-01-09,Active,23493.1,2.7
AC00005935,CU00001173,BR008,Savings,2023-07-12,Active,39909.52,2.7
AC00005936,CU00002549,BR012,Current,2019-06-11,Active,71062.47,0.0
AC00005937,CU00001056,BR012,Salary,2023-07-05,Active,41065.23,2.5
AC00005938,CU00001073,BR009,Savings,2023-09-20,Active,46008.27,2.7
AC00005939,CU00004916,BR003,Current,2024-01-09,Active,11307.02,0.0
AC00005940,CU00004489,BR015,Savings,2026-06-25,Active,94420.15,2.7
AC00005941,CU00000627,BR024,Savings,2023-04-25,Dormant,24950.87,2.7
AC00005942,CU00001391,BR011,Savings,2025-01-06,Active,10992.18,2.7
AC00005943,CU00002205,BR021,Savings,2025-02-21,Active,56620.63,2.7
AC00005944,CU00004725,BR008,Fixed Deposit,2025-04-03,Active,264732.88,7.1
AC00005945,CU00004153,BR005,Savings,2020-08-28,Active,3443.99,2.7
AC00005946,CU00001983,BR007,Fixed Deposit,2023-04-01,Active,253364.88,7.1
AC00005947,CU00002356,BR015,Savings,2020-09-25,Active,37853.75,2.7
AC00005948,CU00004402,BR022,Savings,2019-02-16,Active,227168.37,2.7
AC00005949,CU00002986,BR021,Fixed Deposit,2022-05-20,Active,74167.55,7.1
AC00005950,CU00001064,BR011,Fixed Deposit,2025-05-11,Active,163443.7,7.1
AC00005951,CU00001985,BR023,Savings,2024-02-07,Active,19177.81,2.7
AC00005952,CU00002772,BR021,Current,2020-12-11,Active,42263.07,0.0
AC00005953,CU00002724,BR016,Savings,2020-12-28,Active,22520.86,2.7
AC00005954,CU00003516,BR007,Salary,2025-12-30,Active,40186.96,2.5
AC00005955,CU00002612,BR003,Salary,2023-02-16,Active,14554.76,2.5
AC00005956,CU00003835,BR013,Fixed Deposit,2019-11-20,Active,167153.16,7.1
AC00005957,CU00003737,BR002,Current,2026-06-20,Active,11053.42,0.0
AC00005958,CU00000961,BR004,Savings,2024-03-02,Active,62725.71,2.7
AC00005959,CU00003292,BR016,Salary,2018-07-29,Active,4407.51,2.5
AC00005960,CU00000727,BR002,Salary,2024-08-18,Active,81757.68,2.5
AC00005961,CU00004592,BR006,Savings,2022-07-14,Active,166800.19,2.7
AC00005962,CU00001382,BR006,Fixed Deposit,2021-12-01,Active,115926.92,7.1
AC00005963,CU00000729,BR013,Current,2019-08-07,Active,21483.94,0.0
AC00005964,CU00003613,BR005,Savings,2020-06-06,Active,20212.51,2.7
AC00005965,CU00001363,BR006,Savings,2020-11-26,Active,53112.36,2.7
AC00005966,CU00000998,BR006,Current,2022-07-14,Active,22057.13,0.0
AC00005967,CU00003703,BR016,Salary,2020-05-08,Active,31509.97,2.5
AC00005968,CU00000551,BR001,Salary,2026-06-16,Active,50621.6,2.5
AC00005969,CU00004025,BR014,Current,2021-05-12,Active,17760.95,0.0
AC00005970,CU00003590,BR024,Salary,2025-06-19,Active,38354.44,2.5
AC00005971,CU00000182,BR024,Savings,2021-11-24,Active,80310.84,2.7
AC00005972,CU00000114,BR016,Current,2020-12-08,Active,48817.89,0.0
AC00005973,CU00002605,BR023,Salary,2026-01-08,Active,3475.41,2.5
AC00005974,CU00003795,BR014,Savings,2019-01-12,Dormant,11313.67,2.7
AC00005975,CU00000738,BR019,Current,2022-09-08,Active,12252.58,0.0
AC00005976,CU00000553,BR006,Current,2019-05-15,Active,50552.47,0.0
AC00005977,CU00003494,BR013,Savings,2025-03-17,Active,52371.54,2.7
AC00005978,CU00003414,BR005,Fixed Deposit,2019-09-25,Active,351643.14,7.1
AC00005979,CU00001737,BR017,Savings,2023-02-05,Active,120770.66,2.7
AC00005980,CU00003413,BR015,Savings,2026-04-05,Active,52803.98,2.7
AC00005981,CU00002750,BR006,Fixed Deposit,2018-07-08,Active,210378.18,7.1
AC00005982,CU00001709,BR003,Salary,2023-10-03,Active,8325.02,2.5
AC00005983,CU00000424,BR012,Salary,2022-01-16,Active,68861.34,2.5
AC00005984,CU00003218,BR003,Savings,2025-06-25,Active,58972.3,2.7
AC00005985,CU00003433,BR020,Current,2021-10-21,Active,46387.09,0.0
AC00005986,CU00003466,BR003,Current,2021-11-04,Active,52653.46,0.0
AC00005987,CU00004505,BR003,Savings,2026-08-11,Active,44949.08,2.7
AC00005988,CU00004883,BR019,Salary,2024-10-20,Active,38232.6,2.5
AC00005989,CU00003918,BR008,Current,2019-01-17,Active,12808.37,0.0
AC00005990,CU00002245,BR008,Salary,2020-06-16,Active,20227.63,2.5
AC00005991,CU00000367,BR024,Fixed Deposit,2018-07-03,Active,170687.06,7.1
AC00005992,CU00004688,BR003,Savings,2020-03-01,Active,15087.07,2.7
AC00005993,CU00002429,BR009,Fixed Deposit,2025-04-03,Active,76813.81,7.1
AC00005994,CU00003300,BR013,Savings,2026-04-29,Active,60069.94,2.7
AC00005995,CU00004655,BR017,Savings,2022-05-20,Active,38518.37,2.7
AC00005996,CU00000638,BR009,Savings,2019-10-19,Active,11288.6,2.7
AC00005997,CU00003468,BR010,Savings,2023-03-10,Active,12322.76,2.7
AC00005998,CU00001846,BR005,Salary,2026-06-06,Active,88002.81,2.5
AC00005999,CU00000716,BR003,Savings,2023-08-10,Active,59105.41,2.7
AC00006000,CU00003304,BR001,Salary,2020-05-13,Active,44072.49,2.5
AC00006001,CU00000106,BR013,Salary,2023-12-10,Active,16930.94,2.5
AC00006002,CU00000095,BR019,Savings,2019-07-20,Closed,10786.01,2.7
AC00006003,CU00002384,BR009,Salary,2020-08-11,Active,154496.1,2.5
AC00006004,CU00004360,BR008,Savings,2023-03-20,Active,20529.11,2.7
AC00006005,CU00003936,BR022,Savings,2020-06-29,Dormant,5394.22,2.7
AC00006006,CU00000993,BR024,Savings,2023-01-27,Active,19235.42,2.7
AC00006007,CU00001364,BR004,Fixed Deposit,2025-07-21,Active,413961.0,7.1
AC00006008,CU00000959,BR022,Salary,2020-10-03,Active,142145.39,2.5
AC00006009,CU00003106,BR004,Savings,2023-06-29,Active,25827.58,2.7
AC00006010,CU00001671,BR020,Current,2024-10-28,Active,6751.05,0.0
AC00006011,CU00000319,BR012,Salary,2019-08-11,Active,63244.71,2.5
AC00006012,CU00001189,BR006,Current,2022-09-05,Active,68529.95,0.0
AC00006013,CU00001190,BR023,Salary,2022-04-09,Active,214244.92,2.5
AC00006014,CU00002083,BR024,Salary,2020-06-08,Closed,16633.54,2.5
AC00006015,CU00004103,BR011,Savings,2022-05-04,Active,47288.58,2.7
AC00006016,CU00001095,BR003,Savings,2024-10-17,Active,8378.24,2.7
AC00006017,CU00004151,BR020,Salary,2026-04-07,Active,57142.02,2.5
AC00006018,CU00002247,BR014,Savings,2020-08-13,Active,182544.81,2.7
AC00006019,CU00003290,BR014,Savings,2021-02-07,Active,42753.1,2.7
AC00006020,CU00001734,BR022,Salary,2020-08-30,Active,27866.13,2.5
AC00006021,CU00004280,BR016,Savings,2024-07-27,Active,10063.52,2.7
AC00006022,CU00004636,BR022,Current,2018-07-05,Active,81796.73,0.0
AC00006023,CU00000915,BR019,Salary,2025-09-08,Active,47971.1,2.5
AC00006024,CU00003768,BR021,Current,2019-09-26,Active,14104.79,0.0
AC00006025,CU00000247,BR003,Salary,2020-05-25,Active,14547.94,2.5
AC00006026,CU00001756,BR005,Fixed Deposit,2024-07-25,Active,134516.45,7.1
AC00006027,CU00004503,BR001,Fixed Deposit,2020-10-14,Active,334247.05,7.1
AC00006028,CU00003967,BR018,Savings,2026-02-20,Active,34293.71,2.7
AC00006029,CU00001404,BR010,Savings,2025-03-05,Active,52001.74,2.7
AC00006030,CU00001228,BR007,Savings,2026-03-09,Active,47995.13,2.7
AC00006031,CU00000638,BR017,Savings,2022-10-04,Active,52517.63,2.7
AC00006032,CU00001125,BR007,Savings,2025-03-11,Active,42856.32,2.7
AC00006033,CU00001262,BR015,Fixed Deposit,2020-05-01,Active,147247.02,7.1
AC00006034,CU00002157,BR006,Savings,2021-10-05,Active,5151.46,2.7
AC00006035,CU00001946,BR023,Savings,2024-02-19,Active,30444.81,2.7
AC00006036,CU00000715,BR002,Current,2020-06-02,Active,29793.98,0.0
AC00006037,CU00004562,BR023,Salary,2020-11-29,Active,11398.46,2.5
AC00006038,CU00001433,BR020,Savings,2022-01-02,Active,19130.99,2.7
AC00006039,CU00004928,BR007,Salary,2018-06-23,Active,13487.45,2.5
AC00006040,CU00001206,BR004,Salary,2021-10-04,Active,131936.06,2.5
AC00006041,CU00003753,BR014,Savings,2021-07-16,Active,82937.01,2.7
AC00006042,CU00003215,BR019,Fixed Deposit,2022-06-02,Active,578721.62,7.1
