transaction_id,account_id,transaction_ts,transaction_type,channel,merchant_category,amount,status,risk_score,is_high_risk
TX0000105269,AC00005715,2026-05-20 18:56:28,Debit,Mobile Banking,Grocery,2659.41,Completed,0.0753,0
TX0000105270,AC00005570,2024-10-17 20:20:39,Debit,Mobile Banking,Healthcare,35015.08,Completed,0.0017,0
TX0000105271,AC00006840,2025-03-21 03:15:40,Credit,ATM,Travel,3157.7,Completed,0.2338,0
TX0000105272,AC00000962,2026-06-05 13:56:24,Debit,UPI,E-commerce,4020.94,Completed,0.0409,0
TX0000105273,AC00002943,2025-11-08 19:00:40,Credit,Internet Banking,Healthcare,747.35,Completed,0.1394,0
TX0000105274,AC00001860,2025-07-09 06:13:48,Credit,UPI,E-commerce,2106.15,Completed,0.1609,0
TX0000105275,AC00003834,2026-06-15 11:47:25,Credit,UPI,Utilities,10202.93,Completed,0.0618,0
TX0000105276,AC00005821,2024-11-08 15:18:04,Credit,UPI,Grocery,3585.66,Completed,0.0116,0
TX0000105277,AC00002665,2024-09-23 09:52:34,Debit,POS,Transfer,4479.43,Completed,0.0032,0
TX0000105278,AC00004521,2025-12-08 06:56:55,Debit,UPI,Education,1021.67,Completed,0.0397,0
TX0000105279,AC00001087,2025-11-24 12:39:35,Credit,ATM,Fuel,5452.81,Completed,0.0617,0
TX0000105280,AC00006492,2024-09-13 04:54:51,Debit,Mobile Banking,E-commerce,1537.27,Completed,0.4286,0
TX0000105281,AC00003211,2025-02-24 05:33:45,Credit,Internet Banking,Grocery,8366.8,Completed,0.2806,0
TX0000105282,AC00005108,2025-12-08 18:54:22,Debit,Mobile Banking,E-commerce,6687.52,Completed,0.1231,0
TX0000105283,AC00003364,2025-06-06 22:37:07,Debit,Mobile Banking,E-commerce,1888.35,Completed,0.2383,0
TX0000105284,AC00002013,2026-06-29 05:02:25,Debit,Branch,E-commerce,1118.02,Completed,0.1566,0
TX0000105285,AC00006267,2024-10-23 15:39:40,Debit,UPI,Transfer,506.57,Completed,0.038,0
TX0000105286,AC00004320,2026-03-23 10:40:39,Debit,UPI,Travel,2261.48,Completed,0.0423,0
TX0000105287,AC00002498,2025-02-07 15:53:27,Debit,POS,Healthcare,5417.7,Completed,0.0007,0
TX0000105288,AC00006269,2025-06-27 23:03:03,Debit,POS,Utilities,981.8,Completed,0.0494,0
TX0000105289,AC00000695,2024-11-29 05:53:30,Debit,POS,Travel,14120.1,Completed,0.0693,0
TX0000105290,AC00006706,2025-02-25 03:23:10,Debit,UPI,Utilities,2340.06,Completed,0.1597,0
TX0000105291,AC00000891,2025-03-10 11:19:28,Debit,UPI,Fuel,3295.48,Completed,0.0149,0
TX0000105292,AC00003021,2026-03-09 11:41:28,Credit,POS,Transfer,2208.42,Completed,0.2402,0
TX0000105293,AC00006214,2026-03-15 01:06:54,Debit,Internet Banking,Grocery,2979.12,Completed,0.252,0
TX0000105294,AC00000913,2025-12-04 02:48:42,Debit,UPI,Travel,6540.89,Completed,0.0452,0
TX0000105295,AC00003986,2025-05-29 20:18:24,Debit,Mobile Banking,Fuel,3875.73,Completed,0.1525,0
TX0000105296,AC00002928,2026-04-20 18:16:36,Debit,Mobile Banking,Education,8007.13,Completed,0.0093,0
TX0000105297,AC00002186,2025-10-20 03:29:14,Credit,UPI,Utilities,1282.79,Completed,0.021,0
TX0000105298,AC00002078,2026-04-18 15:08:47,Credit,Mobile Banking,E-commerce,8498.55,Completed,0.1125,0
TX0000105299,AC00000531,2025-10-22 08:52:19,Debit,ATM,Grocery,10829.46,Completed,0.18,0
TX0000105300,AC00006571,2026-04-20 15:54:58,Credit,Internet Banking,Healthcare,24461.9,Completed,0.0642,0
TX0000105301,AC00004474,2025-09-04 03:14:27,Debit,POS,Healthcare,3925.52,Completed,0.0123,0
TX0000105302,AC00005380,2026-01-02 14:11:02,Debit,POS,E-commerce,9221.28,Reversed,0.0864,0
TX0000105303,AC00005808,2025-05-09 18:25:03,Credit,Internet Banking,Grocery,13256.53,Completed,0.3548,0
TX0000105304,AC00006383,2025-04-17 17:45:16,Debit,ATM,Education,452.96,Completed,0.0325,0
TX0000105305,AC00000453,2025-04-26 09:44:18,Debit,POS,E-commerce,5064.47,Completed,0.073,0
TX0000105306,AC00005078,2026-08-05 04:45:58,Debit,UPI,Travel,1314.77,Completed,0.0204,0
TX0000105307,AC00004859,2026-08-26 13:34:34,Debit,Internet Banking,Transfer,827.87,Completed,0.143,0
TX0000105308,AC00001692,2026-02-21 14:07:34,Debit,Mobile Banking,Utilities,2759.74,Completed,0.0609,0
TX0000105309,AC00001514,2025-01-16 19:00:02,Credit,Mobile Banking,Fuel,2905.16,Completed,0.0263,0
TX0000105310,AC00001778,2025-09-27 09:03:22,Debit,UPI,Fuel,1772.33,Completed,0.0031,0
TX0000105311,AC00002439,2025-12-16 20:36:37,Credit,POS,Fuel,2465.27,Completed,0.0248,0
TX0000105312,AC00001465,2026-04-08 14:00:35,Debit,Mobile Banking,Utilities,7787.48,Completed,0.1229,0
TX0000105313,AC00005988,2026-05-05 03:20:04,Debit,Mobile Banking,Education,239.22,Completed,0.528,0
TX0000105314,AC00000140,2024-11-26 07:44:47,Debit,POS,Healthcare,5708.65,Completed,0.0348,0
TX0000105315,AC00005958,2026-02-09 23:32:10,Debit,ATM,Education,413.35,Completed,0.0388,0
TX0000105316,AC00005548,2025-11-18 06:22:07,Debit,UPI,Transfer,738.82,Completed,0.1297,0
TX0000105317,AC00000065,2025-07-21 21:28:02,Debit,Mobile Banking,Fuel,2833.47,Completed,0.058,0
TX0000105318,AC00006180,2025-01-24 14:11:49,Credit,POS,Travel,12735.73,Completed,0.0168,0
TX0000105319,AC00005043,2025-08-09 19:48:10,Debit,UPI,Travel,6015.48,Completed,0.0892,0
TX0000105320,AC00003548,2026-08-30 01:57:46,Debit,UPI,Travel,781.4,Completed,0.0061,0
TX0000105321,AC00001285,2025-05-09 09:26:45,Debit,Internet Banking,Utilities,3604.31,Completed,0.1152,0
TX0000105322,AC00004667,2025-11-02 05:41:48,Debit,UPI,Utilities,706.2,Completed,0.0044,0
TX0000105323,AC00004394,2025-04-10 07:03:55,Debit,UPI,Fuel,21652.64,Completed,0.1067,0
TX0000105324,AC00005394,2026-01-25 12:07:04,Credit,POS,Travel,1791.1,Completed,0.0832,0
TX0000105325,AC00003667,2025-01-03 22:59:54,Debit,UPI,Fuel,3771.51,Reversed,0.1353,0
TX0000105326,AC00004128,2024-12-04 09:04:44,Debit,UPI,Utilities,4482.31,Completed,0.0055,0
TX0000105327,AC00002259,2026-07-31 05:30:11,Debit,ATM,E-commerce,15001.1,Completed,0.0778,0
TX0000105328,AC00000803,2024-12-14 23:16:36,Debit,Internet Banking,Education,2494.97,Completed,0.4747,0
TX0000105329,AC00000616,2024-11-20 05:21:47,Credit,POS,Education,1927.21,Completed,0.067,0
TX0000105330,AC00006153,2026-08-10 08:36:12,Debit,Mobile Banking,Transfer,179.7,Completed,0.11,0
TX0000105331,AC00002570,2025-12-24 04:39:43,Debit,UPI,Transfer,334.17,Completed,0.0527,0
TX0000105332,AC00003997,2025-05-17 03:08:03,Debit,Internet Banking,Healthcare,2156.76,Completed,0.0209,0
TX0000105333,AC00005187,2025-04-05 02:03:10,Debit,ATM,Utilities,5288.71,Completed,0.15,0
TX0000105334,AC00004352,2026-01-05 12:14:00,Debit,UPI,Fuel,716.15,Completed,0.106,0
TX0000105335,AC00006367,2024-10-13 22:47:32,Debit,UPI,Utilities,4742.87,Completed,0.0568,0
TX0000105336,AC00002459,2026-02-09 10:32:21,Debit,POS,Healthcare,7008.57,Completed,0.3364,0
TX0000105337,AC00003434,2026-04-10 11:54:37,Debit,UPI,Utilities,6888.11,Completed,0.0124,0
TX0000105338,AC00000619,2026-07-04 18:08:40,Debit,Mobile Banking,Grocery,2589.28,Completed,0.0043,0
TX0000105339,AC00004606,2024-09-01 15:55:49,Debit,Branch,Travel,610.15,Completed,0.0425,0
TX0000105340,AC00005013,2025-10-01 01:36:50,Debit,UPI,Transfer,4777.21,Completed,0.1254,0
TX0000105341,AC00005338,2026-05-15 22:42:51,Debit,Mobile Banking,Grocery,4895.46,Completed,0.0759,0
TX0000105342,AC00004595,2024-11-17 08:51:26,Credit,ATM,Education,2944.1,Completed,0.08,0
TX0000105343,AC00002615,2026-03-26 14:39:31,Debit,UPI,Grocery,431.06,Completed,0.0495,0
TX0000105344,AC00006484,2024-12-21 11:52:26,Debit,Branch,Transfer,689.23,Completed,0.0054,0
TX0000105345,AC00005704,2025-06-15 11:53:55,Debit,Branch,Transfer,8132.82,Completed,0.0062,0
TX0000105346,AC00004094,2024-11-04 14:54:32,Credit,Mobile Banking,Utilities,1046.44,Completed,0.3555,0
TX0000105347,AC00002681,2026-03-02 07:46:36,Debit,Internet Banking,Healthcare,6922.78,Completed,0.0403,0
TX0000105348,AC00006828,2025-08-03 06:47:24,Credit,Branch,Healthcare,10252.94,Completed,0.1777,0
TX0000105349,AC00004083,2025-02-11 19:57:38,Credit,POS,Utilities,799.65,Completed,0.1313,0
TX0000105350,AC00000781,2025-10-31 10:36:27,Debit,UPI,Healthcare,11141.5,Completed,0.2358,0
TX0000105351,AC00005329,2025-02-21 00:51:38,Debit,POS,Education,1512.83,Completed,0.1557,0
TX0000105352,AC00002800,2025-07-07 07:16:10,Debit,UPI,Transfer,6392.43,Completed,0.0588,0
TX0000105353,AC00006362,2024-10-26 15:59:16,Debit,POS,Travel,8305.96,Completed,0.0809,0
TX0000105354,AC00004265,2026-06-17 12:30:24,Debit,POS,Travel,1673.58,Completed,0.4283,0
TX0000105355,AC00003935,2026-08-10 16:07:46,Debit,POS,Travel,1900.14,Completed,0.0131,0
TX0000105356,AC00006148,2025-01-22 06:42:59,Credit,UPI,Fuel,12991.57,Completed,0.3748,0
TX0000105357,AC00005497,2024-10-10 15:36:49,Debit,Mobile Banking,Grocery,641.63,Completed,0.0242,0
TX0000105358,AC00003414,2026-01-11 02:13:55,Debit,Internet Banking,E-commerce,1142.85,Completed,0.0032,0
TX0000105359,AC00001091,2025-01-10 15:28:35,Debit,Internet Banking,Fuel,2551.95,Completed,0.4951,0
TX0000105360,AC00003381,2025-11-24 23:38:11,Credit,UPI,Utilities,1456.32,Completed,0.0105,0
TX0000105361,AC00006658,2025-03-10 23:00:44,Credit,POS,Utilities,3435.09,Completed,0.0106,0
TX0000105362,AC00003184,2026-07-06 13:15:48,Debit,UPI,Utilities,803.56,Completed,0.0006,0
TX0000105363,AC00002550,2026-07-16 22:14:34,Debit,Mobile Banking,Utilities,277.51,Completed,0.0795,0
TX0000105364,AC00000845,2026-03-11 21:41:02,Credit,POS,Education,26867.88,Completed,0.274,0
TX0000105365,AC00005793,2025-09-05 21:33:22,Credit,Branch,Travel,3549.89,Completed,0.0983,0
TX0000105366,AC00000057,2026-03-10 12:17:52,Debit,Internet Banking,Fuel,2206.05,Completed,0.0297,0
TX0000105367,AC00006028,2025-10-01 19:42:56,Debit,POS,Transfer,5171.33,Completed,0.2599,0
TX0000105368,AC00001355,2025-07-07 19:33:15,Debit,POS,Transfer,623.06,Completed,0.0767,0
TX0000105369,AC00003746,2025-08-31 04:15:45,Debit,POS,Fuel,2133.56,Completed,0.1703,0
TX0000105370,AC00004304,2024-11-23 21:11:44,Credit,Mobile Banking,Fuel,1908.13,Completed,0.0551,0
TX0000105371,AC00005704,2025-03-01 15:25:20,Debit,Internet Banking,E-commerce,13377.58,Completed,0.0304,0
TX0000105372,AC00004437,2026-03-03 03:12:06,Debit,UPI,Healthcare,10825.02,Completed,0.0958,0
TX0000105373,AC00001395,2026-04-16 02:00:29,Debit,Internet Banking,Travel,2135.39,Completed,0.0222,0
TX0000105374,AC00001593,2025-11-02 10:15:28,Debit,UPI,Transfer,2777.86,Completed,0.0951,0
TX0000105375,AC00002223,2025-08-25 06:23:03,Credit,POS,Transfer,432.92,Failed,0.1856,0
TX0000105376,AC00003622,2025-07-29 07:46:35,Debit,UPI,E-commerce,1602.25,Completed,0.1202,0
TX0000105377,AC00003957,2025-12-27 23:46:42,Debit,POS,Healthcare,1782.12,Completed,0.2063,0
TX0000105378,AC00005220,2026-08-30 17:41:48,Debit,POS,E-commerce,456.61,Completed,0.1088,0
TX0000105379,AC00001803,2024-09-01 15:29:40,Debit,UPI,Education,823.85,Completed,0.0391,0
TX0000105380,AC00006016,2025-08-22 10:52:52,Debit,Mobile Banking,Education,13545.24,Completed,0.2435,0
TX0000105381,AC00004707,2024-10-08 09:39:22,Credit,Mobile Banking,Healthcare,33587.67,Completed,0.074,0
TX0000105382,AC00005901,2025-08-28 12:33:04,Debit,UPI,Utilities,730.12,Completed,0.0064,0
TX0000105383,AC00004063,2025-02-19 02:59:17,Credit,UPI,Utilities,6028.75,Completed,0.0039,0
TX0000105384,AC00005468,2024-11-14 15:26:54,Credit,Internet Banking,Travel,5466.28,Failed,0.0247,0
TX0000105385,AC00003364,2025-10-18 18:04:36,Credit,Mobile Banking,Transfer,17554.46,Completed,0.0376,0
TX0000105386,AC00002023,2024-12-21 17:43:41,Credit,UPI,Education,55739.5,Completed,0.0026,0
TX0000105387,AC00003544,2025-04-14 10:12:22,Credit,ATM,E-commerce,14834.05,Completed,0.0705,0
TX0000105388,AC00003303,2024-11-14 15:38:39,Debit,UPI,Utilities,6984.7,Completed,0.2054,0
TX0000105389,AC00003192,2026-08-16 03:04:50,Debit,ATM,Utilities,755.38,Completed,0.0666,0
TX0000105390,AC00004276,2024-09-14 13:24:13,Credit,UPI,Travel,24513.91,Completed,0.0755,0
TX0000105391,AC00000539,2025-05-17 14:20:02,Debit,UPI,Grocery,699.31,Completed,0.12,0
TX0000105392,AC00003791,2025-10-20 09:28:47,Debit,UPI,Fuel,34388.46,Completed,0.1451,0
TX0000105393,AC00005141,2025-12-15 17:55:42,Debit,POS,Grocery,123292.45,Completed,0.308,0
TX0000105394,AC00000544,2026-05-30 11:31:00,Debit,Mobile Banking,Travel,1260.62,Completed,0.0595,0
TX0000105395,AC00001591,2024-12-01 04:36:42,Debit,UPI,Grocery,1072.06,Completed,0.0628,0
TX0000105396,AC00004201,2026-06-25 17:28:11,Credit,POS,Utilities,1891.68,Completed,0.0445,0
TX0000105397,AC00003655,2025-04-09 14:08:15,Debit,POS,E-commerce,8878.31,Completed,0.0897,0
TX0000105398,AC00003537,2025-12-30 21:01:24,Debit,Mobile Banking,Grocery,1509.87,Completed,0.0214,0
TX0000105399,AC00004360,2025-01-04 13:39:09,Debit,Mobile Banking,Healthcare,42643.95,Completed,0.0765,0
TX0000105400,AC00000946,2026-04-10 17:50:13,Credit,Mobile Banking,Transfer,1175.34,Completed,0.0188,0
TX0000105401,AC00001428,2025-08-04 03:00:39,Debit,ATM,Healthcare,290.52,Completed,0.0821,0
TX0000105402,AC00003499,2026-02-09 00:07:15,Credit,POS,Healthcare,429.14,Completed,0.1215,0
TX0000105403,AC00003001,2025-01-09 05:04:33,Credit,ATM,E-commerce,2898.63,Completed,0.0627,0
TX0000105404,AC00003208,2025-04-19 08:25:49,Debit,UPI,Fuel,5631.19,Reversed,0.0768,0
TX0000105405,AC00005252,2025-03-18 00:48:06,Debit,UPI,E-commerce,2777.66,Completed,0.2316,0
TX0000105406,AC00001791,2024-09-22 07:33:02,Credit,POS,Healthcare,3763.66,Reversed,0.0552,0
TX0000105407,AC00006842,2025-07-09 09:31:28,Credit,Mobile Banking,Travel,6294.84,Completed,0.0221,0
TX0000105408,AC00003408,2025-07-19 08:54:59,Debit,Mobile Banking,Grocery,72727.92,Completed,0.2121,0
TX0000105409,AC00000237,2025-05-07 06:58:56,Debit,Mobile Banking,Grocery,6198.33,Completed,0.0655,0
TX0000105410,AC00004233,2024-12-18 16:58:24,Credit,POS,Education,3350.45,Completed,0.1687,0
TX0000105411,AC00002629,2026-07-08 07:28:28,Credit,UPI,Travel,6551.17,Completed,0.0227,0
TX0000105412,AC00004007,2025-12-06 12:06:26,Debit,UPI,Fuel,269.37,Completed,0.0262,0
TX0000105413,AC00006134,2026-01-03 09:26:03,Credit,Internet Banking,Fuel,1411.3,Completed,0.0856,0
TX0000105414,AC00006531,2026-08-27 15:23:18,Debit,UPI,Grocery,1951.26,Completed,0.2026,0
TX0000105415,AC00006411,2025-05-10 23:02:35,Credit,Mobile Banking,Transfer,9708.41,Completed,0.2187,0
TX0000105416,AC00006033,2026-06-07 10:29:06,Credit,UPI,Fuel,36645.79,Completed,0.0011,0
TX0000105417,AC00000735,2026-06-04 14:57:31,Debit,Mobile Banking,Transfer,5797.03,Completed,0.0335,0
TX0000105418,AC00005772,2024-12-11 17:53:41,Credit,UPI,Grocery,3459.53,Failed,0.4628,0
TX0000105419,AC00005468,2024-12-24 14:18:56,Credit,UPI,Travel,27910.1,Completed,0.0768,0
TX0000105420,AC00006632,2026-05-11 03:44:44,Debit,UPI,E-commerce,2593.67,Completed,0.0489,0
TX0000105421,AC00006839,2024-10-28 22:32:47,Debit,POS,Education,1798.46,Completed,0.0478,0
TX0000105422,AC00000048,2026-01-03 13:42:30,Debit,UPI,Grocery,867.05,Completed,0.1189,0
TX0000105423,AC00001994,2025-10-30 12:34:37,Credit,UPI,E-commerce,1666.56,Completed,0.3638,0
TX0000105424,AC00000087,2025-07-30 06:23:52,Credit,Internet Banking,Education,2134.76,Completed,0.0189,0
TX0000105425,AC00001545,2025-06-12 16:26:02,Credit,UPI,Education,3064.39,Completed,0.129,0
TX0000105426,AC00000068,2024-09-29 14:21:44,Debit,Mobile Banking,Utilities,4872.97,Completed,0.2122,0
TX0000105427,AC00004956,2025-04-12 15:42:56,Debit,ATM,Transfer,119.21,Completed,0.2517,0
TX0000105428,AC00000950,2026-08-13 12:55:28,Debit,POS,Travel,3954.07,Completed,0.4358,0
TX0000105429,AC00000234,2026-06-25 04:49:57,Debit,Mobile Banking,E-commerce,3788.97,Completed,0.0404,0
TX0000105430,AC00003193,2026-06-29 04:41:12,Debit,UPI,E-commerce,20264.22,Completed,0.045,0
TX0000105431,AC00001422,2024-09-08 11:16:55,Debit,UPI,Travel,788.93,Completed,0.0182,0
TX0000105432,AC00003227,2025-01-20 09:37:06,Credit,Internet Banking,Transfer,700.73,Failed,0.0235,0
TX0000105433,AC00004203,2026-05-03 02:48:27,Debit,ATM,Travel,35149.63,Completed,0.0601,0
TX0000105434,AC00005956,2024-09-09 18:36:12,Credit,POS,Education,2701.68,Completed,0.0002,0
TX0000105435,AC00002860,2024-09-04 15:03:13,Credit,Branch,E-commerce,794.72,Completed,0.2393,0
TX0000105436,AC00001711,2025-12-10 16:47:44,Debit,UPI,Healthcare,5676.74,Completed,0.0035,0
TX0000105437,AC00003480,2025-01-12 15:24:41,Debit,ATM,Travel,878.24,Completed,0.1539,0
TX0000105438,AC00005105,2025-08-09 18:08:25,Credit,POS,E-commerce,13403.81,Reversed,0.1078,0
TX0000105439,AC00003439,2026-07-24 02:13:26,Credit,UPI,Fuel,2567.14,Completed,0.114,0
TX0000105440,AC00001786,2025-09-29 16:00:57,Debit,ATM,Grocery,437.44,Completed,0.0861,0
TX0000105441,AC00005234,2024-12-20 05:43:49,Debit,ATM,Travel,17601.92,Completed,0.0399,0
TX0000105442,AC00003543,2024-10-11 01:05:06,Debit,POS,Transfer,21928.47,Failed,0.1882,0
TX0000105443,AC00003381,2025-06-23 11:20:59,Debit,UPI,Education,1824.19,Completed,0.1608,0
TX0000105444,AC00000271,2026-05-16 12:52:19,Debit,Mobile Banking,Grocery,7065.86,Completed,0.0963,0
TX0000105445,AC00006773,2025-02-07 23:29:19,Credit,Mobile Banking,Fuel,4155.95,Completed,0.1332,0
TX0000105446,AC00002122,2025-06-23 18:17:50,Credit,POS,Fuel,6469.58,Completed,0.0149,0
TX0000105447,AC00002957,2025-06-12 23:11:36,Debit,UPI,Utilities,9947.96,Completed,0.0619,0
TX0000105448,AC00001536,2025-11-11 10:37:49,Debit,Internet Banking,Utilities,640.17,Completed,0.0874,0
TX0000105449,AC00004556,2024-11-05 05:21:42,Credit,Branch,Travel,1356.14,Completed,0.0981,0
TX0000105450,AC00005536,2024-10-31 07:17:46,Debit,UPI,Education,5456.44,Completed,0.0351,0
TX0000105451,AC00002086,2024-10-22 05:28:59,Debit,POS,Healthcare,863.68,Reversed,0.1406,0
TX0000105452,AC00002043,2025-01-02 12:09:46,Debit,Mobile Banking,Utilities,20365.52,Completed,0.002,0
TX0000105453,AC00003763,2024-09-10 03:28:47,Credit,UPI,Grocery,5477.9,Completed,0.0426,0
TX0000105454,AC00002280,2024-12-30 23:12:57,Credit,UPI,Grocery,472.67,Completed,0.1105,0
TX0000105455,AC00000110,2026-05-17 01:35:59,Debit,Internet Banking,E-commerce,6705.64,Completed,0.0014,0
TX0000105456,AC00001627,2026-07-25 02:55:38,Debit,Mobile Banking,Healthcare,2021.65,Completed,0.0616,0
TX0000105457,AC00004549,2026-06-21 17:57:50,Credit,UPI,E-commerce,174.12,Completed,0.0812,0
TX0000105458,AC00004204,2026-02-27 03:21:31,Credit,ATM,Grocery,2615.95,Completed,0.0763,0
TX0000105459,AC00002805,2024-11-22 23:27:35,Debit,UPI,Healthcare,2434.02,Completed,0.1097,0
TX0000105460,AC00000547,2025-09-17 09:40:48,Credit,POS,Fuel,8341.12,Completed,0.0565,0
TX0000105461,AC00002597,2025-09-25 17:55:00,Debit,Branch,Fuel,471.83,Completed,0.0201,0
TX0000105462,AC00006594,2024-11-05 15:28:56,Debit,UPI,E-commerce,9134.88,Completed,0.1248,0
TX0000105463,AC00005732,2024-10-30 01:58:50,Debit,UPI,Education,1449.31,Completed,0.0124,0
TX0000105464,AC00004235,2026-05-04 01:40:36,Debit,POS,Transfer,5482.53,Completed,0.0163,0
TX0000105465,AC00000627,2025-12-14 03:22:28,Debit,POS,Education,7177.12,Completed,0.0278,0
TX0000105466,AC00005214,2025-05-08 18:55:38,Debit,UPI,Healthcare,3200.45,Completed,0.1885,0
TX0000105467,AC00001875,2026-05-03 09:29:39,Debit,Internet Banking,E-commerce,195.08,Completed,0.0047,0
TX0000105468,AC00002055,2025-09-22 18:22:27,Credit,UPI,Utilities,735.28,Completed,0.03,0
TX0000105469,AC00004313,2024-10-18 19:24:03,Credit,Internet Banking,Healthcare,887.85,Completed,0.2915,0
TX0000105470,AC00000109,2026-01-21 21:04:15,Debit,Internet Banking,E-commerce,26259.3,Completed,0.0048,0
TX0000105471,AC00002379,2025-01-12 14:54:36,Credit,Internet Banking,Transfer,13348.2,Completed,0.0294,0
TX0000105472,AC00000210,2026-08-11 17:29:06,Debit,UPI,Education,4156.93,Completed,0.0113,0
TX0000105473,AC00000939,2025-10-15 12:50:40,Debit,UPI,Transfer,764.53,Completed,0.0988,0
TX0000105474,AC00005819,2026-05-02 12:54:18,Debit,Mobile Banking,Transfer,7915.96,Completed,0.0126,0
TX0000105475,AC00003460,2026-06-12 02:04:36,Credit,UPI,Utilities,7068.64,Completed,0.0125,0
TX0000105476,AC00001718,2026-03-11 00:30:28,Debit,ATM,Travel,2294.34,Completed,0.033,0
TX0000105477,AC00003248,2026-07-20 01:20:58,Debit,POS,Fuel,4895.66,Completed,0.0387,0
TX0000105478,AC00004327,2026-02-22 22:29:41,Debit,POS,Grocery,1403.73,Failed,0.0628,0
TX0000105479,AC00002104,2026-05-23 01:27:18,Debit,UPI,Grocery,2872.46,Completed,0.0554,0
TX0000105480,AC00002893,2026-06-01 19:48:45,Debit,UPI,Transfer,30236.2,Completed,0.064,0
TX0000105481,AC00004206,2026-07-28 12:59:55,Debit,Mobile Banking,Education,434.47,Completed,0.0221,0
TX0000105482,AC00005243,2026-02-27 08:14:02,Debit,Internet Banking,Education,4890.97,Completed,0.0452,0
TX0000105483,AC00004831,2025-09-29 05:54:17,Debit,UPI,Healthcare,1677.61,Completed,0.3471,0
TX0000105484,AC00006143,2025-11-09 01:04:21,Debit,Mobile Banking,Healthcare,37882.16,Completed,0.218,0
TX0000105485,AC00005200,2026-08-10 03:00:17,Debit,UPI,Education,3204.52,Completed,0.1077,0
TX0000105486,AC00002273,2024-10-02 09:38:31,Debit,UPI,Transfer,11270.16,Completed,0.1354,0
TX0000105487,AC00004510,2026-06-20 08:19:55,Credit,UPI,Healthcare,3079.52,Completed,0.0482,0
TX0000105488,AC00006623,2024-10-07 10:36:16,Credit,UPI,Healthcare,1132.2,Completed,0.022,0
TX0000105489,AC00005976,2024-09-02 07:20:51,Debit,Branch,Fuel,5055.72,Completed,0.0168,0
TX0000105490,AC00003270,2024-11-07 15:30:38,Credit,UPI,Travel,361.06,Completed,0.1396,0
TX0000105491,AC00006687,2025-11-12 12:51:57,Credit,UPI,Education,23859.58,Completed,0.2449,0
TX0000105492,AC00001015,2026-05-11 12:46:57,Debit,Mobile Banking,E-commerce,1677.96,Completed,0.0085,0
TX0000105493,AC00004587,2026-06-23 14:13:01,Debit,UPI,Grocery,10738.54,Completed,0.1688,0
TX0000105494,AC00006485,2024-09-18 19:46:25,Debit,POS,Transfer,1497.42,Completed,0.0736,0
TX0000105495,AC00001141,2026-07-26 08:37:57,Debit,UPI,Education,816.07,Completed,0.131,0
TX0000105496,AC00000539,2024-09-01 21:45:15,Debit,Mobile Banking,Healthcare,2665.37,Completed,0.2121,0
TX0000105497,AC00004779,2026-07-30 12:55:57,Debit,POS,Utilities,7675.75,Completed,0.0,0
TX0000105498,AC00004785,2026-06-14 08:55:04,Debit,Branch,Transfer,769.76,Completed,0.0027,0
