loan_id,customer_id,branch_id,loan_type,origination_date,principal_amount,outstanding_amount,interest_rate,term_months,days_past_due,credit_score,loan_status
LN00001856,CU00003274,BR005,Home,2022-01-28,351652.98,141132.08,12.35,240,15,695,Current
LN00001857,CU00002673,BR006,Education,2023-06-07,422800.59,206577.29,10.37,180,60,654,Delinquent
LN00001858,CU00001465,BR013,Home,2023-08-25,67026.43,54219.22,19.31,180,60,658,Delinquent
LN00001859,CU00001752,BR004,Business,2023-07-27,259886.3,178709.72,17.91,60,30,762,Delinquent
LN00001860,CU00000889,BR002,Business,2024-05-19,338612.47,81710.17,14.8,120,0,728,Current
LN00001861,CU00001399,BR003,Education,2022-09-26,515220.97,493088.79,16.07,36,0,840,Current
LN00001862,CU00004366,BR020,Business,2025-08-07,466130.93,253077.24,13.17,36,0,723,Current
LN00001863,CU00002217,BR010,Personal,2023-04-19,869131.82,527425.74,16.76,24,0,773,Current
LN00001864,CU00002160,BR004,Vehicle,2021-02-08,2707606.31,1501190.21,9.03,180,0,667,Current
LN00001865,CU00004603,BR010,Home,2023-01-08,1036099.06,233885.09,12.25,240,0,750,Current
LN00001866,CU00004826,BR009,Personal,2024-04-19,150801.71,50352.94,13.72,60,0,801,Current
LN00001867,CU00004484,BR003,Home,2026-03-13,353311.21,156521.92,11.35,60,0,825,Current
LN00001868,CU00000369,BR017,Education,2025-05-29,2156273.53,1992690.83,18.25,12,30,613,Delinquent
LN00001869,CU00002643,BR001,Home,2023-08-14,53481.45,30875.32,14.73,120,0,676,Current
LN00001870,CU00000438,BR008,Home,2022-02-05,1046115.83,709652.82,14.51,120,60,746,Delinquent
LN00001871,CU00002560,BR006,Home,2023-08-29,1932114.11,1232357.15,17.42,240,0,790,Current
LN00001872,CU00003736,BR007,Home,2026-06-13,145430.57,136922.26,19.31,180,0,722,Current
LN00001873,CU00000674,BR008,Home,2025-10-07,137917.95,55549.5,15.98,120,0,642,Current
LN00001874,CU00002089,BR008,Business,2025-01-01,143531.71,38590.57,7.73,36,0,655,Current
LN00001875,CU00003337,BR012,Education,2026-07-13,156733.51,101818.68,18.19,36,0,692,Current
LN00001876,CU00002846,BR014,Vehicle,2025-03-05,254878.29,57761.51,13.29,24,0,626,Current
LN00001877,CU00001171,BR024,Business,2022-07-09,758348.23,422665.01,18.42,12,15,714,Current
LN00001878,CU00001503,BR015,Home,2023-03-28,318492.91,50600.12,17.38,240,0,752,Current
LN00001879,CU00000273,BR012,Education,2023-08-09,4847971.18,2896913.01,8.2,12,0,758,Current
LN00001880,CU00001756,BR023,Business,2023-07-24,1345927.51,435674.45,16.28,36,0,727,Current
LN00001881,CU00001016,BR015,Home,2023-01-11,109190.0,50692.88,13.03,12,0,640,Current
LN00001882,CU00003223,BR016,Personal,2022-01-01,1281748.33,818555.31,12.86,180,0,752,Current
LN00001883,CU00003617,BR013,Vehicle,2021-12-24,1283331.06,1064439.21,10.99,24,0,742,Current
LN00001884,CU00003105,BR009,Business,2024-02-01,2500427.94,1351816.15,14.9,120,0,767,Current
LN00001885,CU00003211,BR004,Business,2025-05-09,446628.81,345211.84,11.41,240,0,732,Current
LN00001886,CU00004985,BR009,Personal,2022-12-29,1913162.46,1093790.69,14.0,36,15,744,Current
LN00001887,CU00003683,BR005,Home,2021-06-13,389431.7,350996.75,10.13,36,0,698,Current
LN00001888,CU00002133,BR017,Personal,2021-03-13,454275.96,65078.08,15.4,120,0,738,Current
LN00001889,CU00000726,BR019,Home,2025-03-13,483435.13,351151.43,18.68,180,0,635,Current
LN00001890,CU00004119,BR010,Home,2021-04-06,1898024.59,387078.85,10.52,12,0,681,Current
LN00001891,CU00003544,BR014,Personal,2023-02-01,258491.72,135648.08,14.04,120,0,802,Current
LN00001892,CU00004193,BR013,Personal,2021-08-31,1085855.56,575623.23,15.48,36,0,732,Current
LN00001893,CU00000097,BR012,Education,2024-03-25,311991.96,77839.01,16.74,36,0,680,Current
LN00001894,CU00003813,BR005,Home,2022-04-08,1420431.0,413655.75,17.9,24,15,692,Current
LN00001895,CU00001791,BR015,Vehicle,2020-08-27,314386.11,159225.35,17.89,24,0,797,Current
LN00001896,CU00000527,BR011,Business,2023-06-09,624980.73,250410.52,15.59,240,0,688,Current
LN00001897,CU00003078,BR020,Vehicle,2024-10-06,899072.39,358228.57,14.96,24,0,739,Current
LN00001898,CU00000698,BR008,Personal,2024-08-27,278184.42,164489.61,13.37,180,0,650,Current
LN00001899,CU00003908,BR010,Business,2024-12-20,5423158.14,2216671.14,8.75,12,0,780,Current
LN00001900,CU00003827,BR008,Personal,2025-02-22,520337.82,78992.15,16.59,60,0,663,Current
LN00001901,CU00003868,BR007,Business,2023-08-14,160019.25,49414.75,10.1,180,0,735,Current
LN00001902,CU00000292,BR007,Vehicle,2022-08-11,663034.26,518501.82,9.26,36,0,746,Current
LN00001903,CU00002462,BR018,Personal,2022-04-24,1107749.39,409572.5,10.21,60,0,660,Current
LN00001904,CU00004522,BR006,Personal,2021-09-09,442059.59,288028.48,17.93,36,0,775,Current
LN00001905,CU00000497,BR024,Business,2025-12-12,152202.39,98889.92,16.3,240,0,749,Current
LN00001906,CU00001075,BR003,Vehicle,2023-01-11,550710.0,342417.0,8.4,240,0,668,Current
LN00001907,CU00004271,BR016,Personal,2021-04-02,342918.33,51599.57,12.91,60,0,840,Current
LN00001908,CU00001928,BR024,Home,2025-08-31,284741.85,186380.06,14.66,12,0,747,Current
LN00001909,CU00000684,BR011,Home,2025-08-03,1691779.17,1392928.3,9.37,180,0,798,Current
LN00001910,CU00002451,BR009,Home,2024-04-20,462072.71,321524.55,15.91,60,0,708,Current
LN00001911,CU00001987,BR019,Vehicle,2023-05-05,92670.57,38843.15,13.72,12,30,573,Delinquent
LN00001912,CU00003611,BR012,Home,2022-11-30,521230.12,132228.91,13.24,12,0,749,Current
LN00001913,CU00001043,BR014,Home,2024-10-21,2006096.25,1194434.62,17.45,240,0,775,Current
LN00001914,CU00003441,BR017,Education,2020-11-26,123955.14,113118.14,15.96,120,0,701,Current
LN00001915,CU00000239,BR024,Home,2025-04-17,1203684.83,548501.84,15.01,36,0,608,Current
LN00001916,CU00004716,BR014,Personal,2020-10-18,155962.05,76165.16,10.39,24,0,739,Current
LN00001917,CU00002844,BR003,Personal,2024-03-12,202446.13,87906.63,10.86,36,0,689,Current
LN00001918,CU00002856,BR005,Personal,2024-08-20,153540.82,71449.04,15.06,36,0,637,Current
LN00001919,CU00002046,BR020,Personal,2021-02-06,808787.33,533318.35,13.05,24,0,639,Current
LN00001920,CU00004241,BR013,Vehicle,2020-10-14,208124.87,123476.15,8.83,24,0,605,Current
LN00001921,CU00004758,BR005,Personal,2020-09-17,149490.34,32179.06,9.52,24,0,832,Current
LN00001922,CU00003250,BR011,Education,2026-05-29,2944731.29,2021592.68,13.26,240,0,850,Current
LN00001923,CU00001949,BR012,Vehicle,2023-02-22,155959.43,24339.32,18.72,180,0,701,Current
LN00001924,CU00003146,BR016,Personal,2021-12-19,253697.44,235961.19,10.15,60,0,740,Current
LN00001925,CU00002211,BR021,Personal,2021-05-18,66980.05,17799.1,18.01,60,0,713,Current
LN00001926,CU00001797,BR017,Personal,2022-10-24,159119.45,137745.54,17.45,36,0,756,Current
LN00001927,CU00001253,BR005,Home,2024-08-29,113793.1,86544.99,16.76,12,0,745,Current
LN00001928,CU00004978,BR023,Vehicle,2023-12-31,353879.67,164018.95,14.27,180,0,850,Current
LN00001929,CU00001163,BR012,Vehicle,2025-04-01,540907.44,145404.21,10.23,24,0,764,Current
LN00001930,CU00001242,BR006,Home,2022-01-21,108725.84,60534.98,17.17,120,0,711,Current
LN00001931,CU00001195,BR012,Business,2024-01-01,392195.5,371134.45,15.51,120,0,780,Current
LN00001932,CU00000845,BR019,Vehicle,2026-05-24,108359.14,21077.72,12.99,36,15,635,Current
LN00001933,CU00001495,BR022,Vehicle,2020-10-10,359307.54,93275.54,13.5,120,0,722,Current
LN00001934,CU00003479,BR009,Vehicle,2024-08-08,470655.62,172053.85,16.35,12,0,782,Current
LN00001935,CU00000114,BR017,Vehicle,2023-06-26,319811.81,280705.76,17.99,180,0,760,Current
LN00001936,CU00000870,BR002,Home,2022-12-25,399391.92,284449.97,9.61,180,0,771,Current
LN00001937,CU00003603,BR016,Vehicle,2024-03-06,3134119.16,1061295.78,10.91,12,0,694,Current
LN00001938,CU00002994,BR020,Home,2020-09-26,2591573.31,2048870.71,11.26,12,0,658,Current
LN00001939,CU00003388,BR006,Personal,2022-08-20,277354.49,128476.08,12.31,36,0,737,Current
LN00001940,CU00004703,BR014,Home,2020-11-24,102613.42,54046.15,15.99,12,0,686,Current
LN00001941,CU00000945,BR008,Vehicle,2021-01-14,260534.0,152879.33,17.01,60,0,810,Current
LN00001942,CU00002419,BR009,Personal,2020-09-11,146670.51,39255.51,14.7,36,15,798,Current
LN00001943,CU00002382,BR008,Vehicle,2022-03-24,259663.61,44885.99,14.58,240,0,740,Current
LN00001944,CU00002854,BR013,Personal,2021-04-01,112593.25,71896.31,14.35,60,120,775,Non-performing
LN00001945,CU00002755,BR003,Business,2022-09-22,268427.45,185929.94,17.46,12,0,680,Current
LN00001946,CU00002714,BR019,Education,2023-07-12,457637.91,424324.87,12.66,240,0,624,Current
LN00001947,CU00001390,BR004,Home,2021-02-22,1047691.23,536714.15,15.4,12,30,791,Delinquent
LN00001948,CU00004035,BR010,Personal,2024-10-21,218599.58,131568.51,11.21,240,0,695,Current
LN00001949,CU00003556,BR001,Home,2025-10-08,413503.03,280789.32,17.55,120,30,703,Delinquent
LN00001950,CU00004133,BR013,Business,2020-12-14,1647909.49,1220905.33,12.98,12,0,776,Current
LN00001951,CU00000946,BR004,Personal,2026-07-07,483364.42,178918.1,7.61,240,15,677,Current
LN00001952,CU00002223,BR010,Vehicle,2025-10-07,1230140.08,212804.75,11.78,240,0,703,Current
LN00001953,CU00002179,BR006,Personal,2023-12-11,544385.51,387103.34,18.18,180,0,602,Current
LN00001954,CU00003591,BR024,Business,2024-02-11,347868.75,149013.64,9.16,180,0,748,Current
LN00001955,CU00002267,BR016,Personal,2021-05-15,574892.45,514152.97,15.97,12,0,662,Current
LN00001956,CU00000949,BR022,Home,2025-09-06,105676.27,68892.47,15.31,240,0,758,Current
LN00001957,CU00003158,BR006,Home,2023-04-27,409852.48,169829.81,17.79,24,90,638,Non-performing
LN00001958,CU00001289,BR017,Home,2025-04-09,122136.85,38892.4,13.69,24,0,740,Current
LN00001959,CU00002482,BR009,Vehicle,2026-06-23,391623.75,323445.18,8.05,60,60,646,Delinquent
LN00001960,CU00004027,BR004,Home,2026-02-19,11310272.97,9467882.19,19.41,12,0,645,Current
LN00001961,CU00004734,BR008,Vehicle,2021-03-04,319946.23,143252.71,18.41,240,0,828,Current
LN00001962,CU00004793,BR014,Home,2024-08-08,181399.27,125546.33,12.16,36,0,718,Current
LN00001963,CU00002787,BR016,Home,2023-09-23,422837.41,352421.42,18.46,60,0,725,Current
LN00001964,CU00000001,BR001,Vehicle,2026-04-24,720270.26,651670.67,15.39,240,0,731,Current
LN00001965,CU00002330,BR011,Personal,2024-01-26,1121448.04,215466.08,17.41,120,0,779,Current
LN00001966,CU00002156,BR006,Business,2026-04-13,135850.31,97165.08,12.27,60,15,818,Current
LN00001967,CU00004095,BR013,Home,2023-11-03,361401.56,234862.61,9.13,60,0,690,Current
LN00001968,CU00002259,BR019,Personal,2025-04-04,527819.5,269635.13,11.26,36,0,673,Current
LN00001969,CU00004287,BR007,Home,2024-01-02,369889.21,67075.2,13.81,36,0,850,Current
LN00001970,CU00001894,BR022,Education,2024-12-16,391177.12,86348.63,18.13,180,0,686,Current
LN00001971,CU00000199,BR007,Education,2021-01-31,137877.76,19396.77,8.35,24,0,839,Current
LN00001972,CU00001396,BR006,Vehicle,2023-07-22,580494.35,479132.08,14.36,240,0,730,Current
LN00001973,CU00001400,BR010,Personal,2026-03-19,529614.76,435715.54,15.25,36,0,705,Current
LN00001974,CU00002869,BR005,Vehicle,2024-03-25,193374.98,141066.0,8.9,36,15,747,Current
LN00001975,CU00003275,BR024,Home,2025-06-17,1694997.19,1275412.8,8.14,24,0,710,Current
LN00001976,CU00002649,BR012,Home,2024-03-05,89705.52,33689.31,10.47,240,0,701,Current
LN00001977,CU00001068,BR013,Personal,2024-05-21,1037172.37,317779.66,12.0,60,0,651,Current
LN00001978,CU00003924,BR004,Home,2025-04-16,135415.03,106719.5,14.19,120,90,733,Non-performing
LN00001979,CU00001298,BR022,Education,2023-01-08,87628.38,39615.95,9.85,24,0,726,Current
LN00001980,CU00000141,BR001,Home,2022-08-01,356182.41,82839.75,14.69,180,0,709,Current
LN00001981,CU00001670,BR022,Vehicle,2020-10-17,602312.85,336084.68,9.82,240,0,616,Current
LN00001982,CU00000271,BR010,Vehicle,2024-01-07,1313485.63,716234.42,8.51,12,0,664,Current
LN00001983,CU00001901,BR011,Vehicle,2024-04-09,140693.44,19962.03,8.61,60,120,657,Non-performing
LN00001984,CU00001130,BR008,Home,2023-04-27,311516.2,296711.37,19.43,12,90,703,Non-performing
LN00001985,CU00001563,BR001,Home,2026-07-01,771847.6,494089.32,16.52,12,0,656,Current
LN00001986,CU00001285,BR014,Personal,2021-12-24,182879.13,125504.55,15.03,60,0,763,Current
LN00001987,CU00002067,BR003,Vehicle,2020-11-13,410403.97,212375.3,10.12,12,30,692,Delinquent
LN00001988,CU00003717,BR019,Business,2024-07-09,589981.29,509158.14,12.26,36,15,647,Current
LN00001989,CU00002045,BR010,Vehicle,2021-10-21,110009.79,43591.62,14.06,36,0,648,Current
LN00001990,CU00004967,BR009,Business,2022-05-20,1006872.34,955492.11,14.9,180,0,737,Current
LN00001991,CU00003205,BR023,Education,2024-01-14,1758182.82,715620.51,11.54,120,0,682,Current
LN00001992,CU00000448,BR012,Home,2022-01-06,1744111.55,1219609.44,15.59,12,15,751,Current
LN00001993,CU00003009,BR015,Vehicle,2024-12-17,89787.02,72394.53,15.44,36,0,691,Current
LN00001994,CU00000511,BR005,Home,2023-06-22,2027815.78,1748425.76,8.37,120,90,770,Non-performing
LN00001995,CU00003338,BR006,Business,2024-02-25,811873.8,488431.7,11.69,12,0,715,Current
LN00001996,CU00002399,BR021,Education,2021-08-22,257975.51,241254.93,15.06,180,0,795,Current
LN00001997,CU00000415,BR015,Personal,2022-09-30,549150.08,142804.69,8.27,36,0,691,Current
LN00001998,CU00001978,BR014,Home,2020-10-02,528693.97,78121.48,16.01,60,30,699,Delinquent
LN00001999,CU00004488,BR011,Personal,2025-02-25,764224.32,623286.49,18.52,180,0,671,Current
LN00002000,CU00000408,BR005,Vehicle,2022-09-13,196482.41,60004.04,18.9,180,0,724,Current
LN00002001,CU00001648,BR009,Business,2021-05-30,664309.66,84393.64,13.1,120,0,666,Current
LN00002002,CU00003192,BR016,Education,2021-06-18,237273.79,138750.45,9.28,12,0,756,Current
LN00002003,CU00004234,BR011,Vehicle,2025-02-19,557942.11,128013.72,9.92,120,0,827,Current
LN00002004,CU00000645,BR002,Home,2022-06-01,228725.55,85573.14,16.44,36,30,775,Delinquent
LN00002005,CU00004184,BR001,Business,2026-02-15,953649.65,345166.25,15.76,60,0,689,Current
LN00002006,CU00003687,BR013,Education,2025-08-02,205512.78,70884.34,8.91,180,0,581,Current
LN00002007,CU00000396,BR003,Business,2023-04-05,3009409.35,1708916.97,7.69,240,0,761,Current
LN00002008,CU00002522,BR013,Vehicle,2022-12-08,133567.26,92425.82,7.75,180,60,762,Delinquent
LN00002009,CU00002607,BR004,Vehicle,2022-11-22,171728.76,78757.63,19.41,24,0,668,Current
LN00002010,CU00001942,BR016,Home,2021-12-11,903064.68,851155.5,11.25,12,0,768,Current
LN00002011,CU00002446,BR011,Business,2023-04-25,923982.13,493743.34,18.56,24,0,691,Current
LN00002012,CU00002860,BR014,Vehicle,2023-10-12,259891.51,219440.69,12.99,36,0,671,Current
LN00002013,CU00003689,BR006,Personal,2025-04-18,302376.42,56420.04,10.48,24,90,735,Non-performing
LN00002014,CU00002174,BR017,Home,2022-04-21,436001.14,214073.35,11.04,36,0,738,Current
LN00002015,CU00004788,BR024,Home,2021-01-12,402657.62,122467.37,19.28,120,0,712,Current
LN00002016,CU00003737,BR014,Home,2022-05-26,347296.58,49360.51,19.12,12,0,688,Current
LN00002017,CU00000562,BR024,Education,2025-07-11,961360.74,186638.68,8.83,240,0,671,Current
LN00002018,CU00004669,BR023,Personal,2021-06-09,295790.06,279466.02,9.53,180,0,771,Current
LN00002019,CU00003018,BR022,Home,2026-05-14,976159.35,788999.72,11.2,36,0,618,Current
LN00002020,CU00000329,BR017,Business,2026-03-09,538356.33,480339.9,10.85,180,0,768,Current
LN00002021,CU00002602,BR019,Personal,2021-12-21,140231.5,42619.44,18.88,36,0,754,Current
LN00002022,CU00002414,BR008,Home,2025-05-16,250658.06,46316.3,10.04,24,60,706,Delinquent
LN00002023,CU00003269,BR017,Vehicle,2025-04-26,61608.41,19338.59,15.82,240,15,804,Current
LN00002024,CU00003222,BR012,Home,2024-08-31,771054.9,472710.79,13.31,180,30,792,Delinquent
LN00002025,CU00002826,BR018,Personal,2021-08-22,157832.57,76623.31,9.19,36,0,543,Current
LN00002026,CU00003443,BR018,Personal,2024-05-19,821139.59,358789.12,7.82,36,0,766,Current
LN00002027,CU00002122,BR010,Vehicle,2025-05-28,2174899.54,2051234.85,9.61,120,0,809,Current
LN00002028,CU00004578,BR010,Education,2023-11-15,706621.79,173936.47,13.91,12,0,650,Current
LN00002029,CU00002165,BR014,Personal,2024-07-03,63291.72,8204.32,15.76,24,0,683,Current
LN00002030,CU00000219,BR002,Business,2025-06-10,1436071.93,1264410.91,15.87,24,0,624,Current
LN00002031,CU00002170,BR002,Vehicle,2021-03-10,1088687.14,851175.56,7.97,120,0,745,Current
LN00002032,CU00002471,BR019,Home,2023-12-01,515280.08,218831.63,17.76,180,0,635,Current
LN00002033,CU00000420,BR016,Vehicle,2024-05-19,5402357.8,4114550.73,8.22,60,0,849,Current
LN00002034,CU00002188,BR013,Education,2025-07-23,109710.26,15382.97,16.7,36,90,797,Non-performing
LN00002035,CU00002074,BR017,Home,2024-03-06,252403.98,67127.01,18.75,120,90,603,Non-performing
LN00002036,CU00001062,BR004,Education,2021-09-02,3404340.63,1516163.61,12.05,120,90,727,Non-performing
LN00002037,CU00002556,BR021,Personal,2023-12-29,2118983.9,925115.09,16.73,24,0,644,Current
LN00002038,CU00000099,BR002,Education,2025-11-05,3459645.33,3285590.49,17.25,180,0,749,Current
LN00002039,CU00002619,BR015,Education,2026-04-07,95753.68,72907.76,14.47,120,0,775,Current
LN00002040,CU00001274,BR020,Business,2022-03-29,1653684.84,205875.49,16.12,60,60,731,Delinquent
LN00002041,CU00004979,BR002,Home,2025-12-04,259808.3,194394.49,17.85,24,0,739,Current
LN00002042,CU00000697,BR014,Home,2024-12-09,254347.11,178678.2,18.76,60,0,780,Current
LN00002043,CU00003497,BR019,Personal,2021-11-14,331836.06,145510.62,11.81,240,0,693,Current
LN00002044,CU00000753,BR011,Home,2021-10-27,525881.0,289051.42,12.35,24,0,771,Current
LN00002045,CU00004893,BR015,Home,2021-07-10,1316247.28,364335.74,8.23,180,15,783,Current
LN00002046,CU00003855,BR024,Home,2025-09-14,301077.77,167908.59,15.33,180,30,724,Delinquent
LN00002047,CU00002008,BR015,Home,2021-11-22,186440.19,64455.67,10.81,180,60,748,Delinquent
LN00002048,CU00001602,BR012,Business,2026-02-19,88458.82,40624.24,17.24,36,0,765,Current
LN00002049,CU00002945,BR021,Home,2023-06-18,1394596.66,1080424.61,8.93,120,90,742,Non-performing
LN00002050,CU00002766,BR003,Education,2021-10-30,182486.95,89219.25,12.86,120,0,699,Current
LN00002051,CU00000280,BR024,Vehicle,2024-08-20,503085.29,358354.55,18.44,180,0,687,Current
LN00002052,CU00001798,BR013,Vehicle,2021-01-19,575943.36,191894.64,8.56,24,60,713,Delinquent
LN00002053,CU00002294,BR013,Personal,2024-05-26,605637.61,497142.85,11.57,60,0,777,Current
LN00002054,CU00002506,BR003,Education,2023-09-17,281024.85,263026.39,15.45,240,15,719,Current
LN00002055,CU00002028,BR016,Education,2024-02-04,486363.48,158456.97,13.89,240,0,792,Current
LN00002056,CU00001133,BR023,Vehicle,2022-11-17,1184251.49,282612.26,9.02,24,0,717,Current
LN00002057,CU00002416,BR004,Home,2021-10-10,85753.91,80620.39,7.87,24,15,780,Current
LN00002058,CU00000834,BR011,Home,2023-05-03,980828.64,396370.58,15.28,24,15,727,Current
LN00002059,CU00000886,BR012,Education,2025-01-09,201309.7,185618.22,17.81,180,30,760,Delinquent
LN00002060,CU00004463,BR021,Vehicle,2026-02-25,315171.63,149292.86,19.42,240,0,749,Current
LN00002061,CU00003511,BR009,Personal,2022-01-06,835326.23,468588.37,13.8,240,15,626,Current
LN00002062,CU00004869,BR007,Personal,2021-10-27,370245.12,318695.66,9.27,24,15,699,Current
LN00002063,CU00001790,BR006,Home,2022-08-27,207604.94,72938.03,18.78,120,0,646,Current
LN00002064,CU00003252,BR020,Vehicle,2023-08-26,1191711.41,1115109.36,19.31,120,0,850,Current
LN00002065,CU00004557,BR014,Home,2024-04-29,1540372.79,600520.86,11.97,240,0,724,Current
LN00002066,CU00003648,BR010,Business,2020-09-19,4592961.71,1155528.86,19.41,60,0,736,Current
LN00002067,CU00003226,BR009,Home,2023-04-21,1516295.7,826739.9,18.69,36,60,760,Delinquent
LN00002068,CU00004763,BR009,Vehicle,2021-04-19,560954.75,228979.8,7.77,240,30,690,Delinquent
LN00002069,CU00000220,BR007,Personal,2026-02-05,298123.49,277595.37,13.51,180,0,729,Current
LN00002070,CU00000906,BR014,Business,2023-02-07,457685.59,206571.22,18.67,24,0,596,Current
LN00002071,CU00001564,BR004,Home,2025-06-25,213246.46,157365.49,13.98,24,0,754,Current
LN00002072,CU00001282,BR012,Home,2022-02-24,1631006.74,385448.21,8.93,12,30,685,Delinquent
LN00002073,CU00001716,BR013,Home,2022-04-24,1499306.84,335582.74,17.32,36,0,731,Current
LN00002074,CU00000548,BR004,Personal,2022-03-20,295542.64,115407.6,9.96,60,0,788,Current
LN00002075,CU00003499,BR013,Home,2026-01-03,231690.72,50728.4,10.49,12,0,679,Current
LN00002076,CU00001450,BR004,Home,2024-02-09,124210.87,74929.41,9.43,36,0,619,Current
LN00002077,CU00000911,BR018,Home,2024-05-11,456288.83,142452.96,14.1,120,60,693,Delinquent
LN00002078,CU00002915,BR016,Education,2026-02-13,437908.02,147112.84,9.48,60,0,696,Current
