balance_snapshot_id,snapshot_date,account_id,ending_balance
BS0000056435,2026-05-31,AC00001243,3496.95
BS0000056436,2026-05-31,AC00001244,35250.05
BS0000056437,2026-05-31,AC00001245,4223.12
BS0000056438,2026-05-31,AC00001246,46740.02
BS0000056439,2026-05-31,AC00001247,32234.39
BS0000056440,2026-05-31,AC00001248,111989.06
BS0000056441,2026-05-31,AC00001249,206272.48
BS0000056442,2026-05-31,AC00001250,94494.73
BS0000056443,2026-05-31,AC00001251,345320.13
BS0000056444,2026-05-31,AC00001252,7393.63
BS0000056445,2026-05-31,AC00001253,14087.12
BS0000056446,2026-05-31,AC00001254,32307.46
BS0000056447,2026-05-31,AC00001255,95247.07
BS0000056448,2026-05-31,AC00001256,18016.36
BS0000056449,2026-05-31,AC00001257,46705.92
BS0000056450,2026-05-31,AC00001258,49248.7
BS0000056451,2026-05-31,AC00001259,106914.83
BS0000056452,2026-05-31,AC00001260,40758.81
BS0000056453,2026-05-31,AC00001261,16295.2
BS0000056454,2026-05-31,AC00001262,349303.2
BS0000056455,2026-05-31,AC00001263,175427.84
BS0000056456,2026-05-31,AC00001264,13035.21
BS0000056457,2026-05-31,AC00001265,25155.18
BS0000056458,2026-05-31,AC00001266,138060.25
BS0000056459,2026-05-31,AC00001267,53985.42
BS0000056460,2026-05-31,AC00001268,10949.51
BS0000056461,2026-05-31,AC00001269,55621.45
BS0000056462,2026-05-31,AC00001270,61568.31
BS0000056463,2026-05-31,AC00001271,42162.44
BS0000056464,2026-05-31,AC00001272,30200.21
BS0000056465,2026-05-31,AC00001273,3961.52
BS0000056466,2026-05-31,AC00001274,269837.75
BS0000056467,2026-05-31,AC00001275,110463.03
BS0000056468,2026-05-31,AC00001276,50854.05
BS0000056469,2026-05-31,AC00001277,125449.75
BS0000056470,2026-05-31,AC00001278,148438.56
BS0000056471,2026-05-31,AC00001279,39951.31
BS0000056472,2026-05-31,AC00001280,97439.13
BS0000056473,2026-05-31,AC00001281,16287.66
BS0000056474,2026-05-31,AC00001282,131661.38
BS0000056475,2026-05-31,AC00001283,21720.09
BS0000056476,2026-05-31,AC00001284,8624.76
BS0000056477,2026-05-31,AC00001285,106924.97
BS0000056478,2026-05-31,AC00001286,20444.27
BS0000056479,2026-05-31,AC00001287,62452.76
BS0000056480,2026-05-31,AC00001288,33953.9
BS0000056481,2026-05-31,AC00001289,35944.02
BS0000056482,2026-05-31,AC00001290,392287.75
BS0000056483,2026-05-31,AC00001291,95947.82
BS0000056484,2026-05-31,AC00001292,52599.54
BS0000056485,2026-05-31,AC00001293,136189.41
BS0000056486,2026-05-31,AC00001294,14466.48
BS0000056487,2026-05-31,AC00001295,14182.87
BS0000056488,2026-05-31,AC00001296,12648.61
BS0000056489,2026-05-31,AC00001297,18254.26
BS0000056490,2026-05-31,AC00001298,195529.1
BS0000056491,2026-05-31,AC00001299,17476.69
BS0000056492,2026-05-31,AC00001300,12747.13
BS0000056493,2026-05-31,AC00001301,47558.63
BS0000056494,2026-05-31,AC00001302,20031.28
BS0000056495,2026-05-31,AC00001303,257449.08
BS0000056496,2026-05-31,AC00001304,12021.71
BS0000056497,2026-05-31,AC00001305,22447.79
BS0000056498,2026-05-31,AC00001306,7581.98
BS0000056499,2026-05-31,AC00001307,50894.56
BS0000056500,2026-05-31,AC00001308,10212.72
BS0000056501,2026-05-31,AC00001309,24811.96
BS0000056502,2026-05-31,AC00001310,19951.7
BS0000056503,2026-05-31,AC00001311,17501.8
BS0000056504,2026-05-31,AC00001312,72975.27
BS0000056505,2026-05-31,AC00001313,34386.61
BS0000056506,2026-05-31,AC00001314,139784.64
BS0000056507,2026-05-31,AC00001315,11517.7
BS0000056508,2026-05-31,AC00001316,140209.93
BS0000056509,2026-05-31,AC00001317,9553.86
BS0000056510,2026-05-31,AC00001318,40307.39
BS0000056511,2026-05-31,AC00001319,14958.52
BS0000056512,2026-05-31,AC00001320,25547.78
BS0000056513,2026-05-31,AC00001321,1378.67
BS0000056514,2026-05-31,AC00001322,18158.42
BS0000056515,2026-05-31,AC00001323,172220.52
BS0000056516,2026-05-31,AC00001324,33688.62
BS0000056517,2026-05-31,AC00001325,738675.03
BS0000056518,2026-05-31,AC00001326,14390.24
BS0000056519,2026-05-31,AC00001327,24025.99
BS0000056520,2026-05-31,AC00001328,9927.65
BS0000056521,2026-05-31,AC00001329,19331.55
BS0000056522,2026-05-31,AC00001330,39954.58
BS0000056523,2026-05-31,AC00001331,2818.19
BS0000056524,2026-05-31,AC00001332,66838.09
BS0000056525,2026-05-31,AC00001333,22781.85
BS0000056526,2026-05-31,AC00001334,49218.45
BS0000056527,2026-05-31,AC00001335,39963.64
BS0000056528,2026-05-31,AC00001336,19910.58
BS0000056529,2026-05-31,AC00001337,172009.95
BS0000056530,2026-05-31,AC00001338,19850.75
BS0000056531,2026-05-31,AC00001339,10465.49
BS0000056532,2026-05-31,AC00001340,7581.2
BS0000056533,2026-05-31,AC00001341,75822.99
BS0000056534,2026-05-31,AC00001342,21330.33
BS0000056535,2026-05-31,AC00001343,39539.92
BS0000056536,2026-05-31,AC00001344,141132.22
BS0000056537,2026-05-31,AC00001345,13530.21
BS0000056538,2026-05-31,AC00001346,127250.15
BS0000056539,2026-05-31,AC00001347,337683.84
BS0000056540,2026-05-31,AC00001348,67732.76
BS0000056541,2026-05-31,AC00001349,18771.38
BS0000056542,2026-05-31,AC00001350,304211.51
BS0000056543,2026-05-31,AC00001351,40967.86
BS0000056544,2026-05-31,AC00001352,47093.75
BS0000056545,2026-05-31,AC00001353,10714.01
BS0000056546,2026-05-31,AC00001354,14655.11
BS0000056547,2026-05-31,AC00001355,13562.63
BS0000056548,2026-05-31,AC00001356,8624.42
BS0000056549,2026-05-31,AC00001357,10676.52
BS0000056550,2026-05-31,AC00001358,10125.29
BS0000056551,2026-05-31,AC00001359,66964.89
BS0000056552,2026-05-31,AC00001360,21699.67
BS0000056553,2026-05-31,AC00001361,118481.77
BS0000056554,2026-05-31,AC00001362,6168.09
BS0000056555,2026-05-31,AC00001363,44823.84
BS0000056556,2026-05-31,AC00001364,51721.18
BS0000056557,2026-05-31,AC00001365,18071.46
BS0000056558,2026-05-31,AC00001366,7916.17
BS0000056559,2026-05-31,AC00001367,17434.66
BS0000056560,2026-05-31,AC00001368,153746.59
BS0000056561,2026-05-31,AC00001369,65638.37
BS0000056562,2026-05-31,AC00001370,242429.79
BS0000056563,2026-05-31,AC00001371,58921.25
BS0000056564,2026-05-31,AC00001372,33181.83
BS0000056565,2026-05-31,AC00001373,18060.19
BS0000056566,2026-05-31,AC00001374,113996.19
BS0000056567,2026-05-31,AC00001375,60834.38
BS0000056568,2026-05-31,AC00001376,40358.98
BS0000056569,2026-05-31,AC00001377,343101.62
BS0000056570,2026-05-31,AC00001378,88487.8
BS0000056571,2026-05-31,AC00001379,12852.84
BS0000056572,2026-05-31,AC00001380,32895.46
BS0000056573,2026-05-31,AC00001381,8109.92
BS0000056574,2026-05-31,AC00001382,12835.81
BS0000056575,2026-05-31,AC00001383,26448.35
BS0000056576,2026-05-31,AC00001384,11466.29
BS0000056577,2026-05-31,AC00001385,160852.01
BS0000056578,2026-05-31,AC00001386,3659.79
BS0000056579,2026-05-31,AC00001387,71194.6
BS0000056580,2026-05-31,AC00001388,10085.68
BS0000056581,2026-05-31,AC00001389,72488.3
BS0000056582,2026-05-31,AC00001390,273507.64
BS0000056583,2026-05-31,AC00001391,7277.6
BS0000056584,2026-05-31,AC00001392,99481.44
BS0000056585,2026-05-31,AC00001393,70414.0
BS0000056586,2026-05-31,AC00001394,62814.12
BS0000056587,2026-05-31,AC00001395,31629.94
BS0000056588,2026-05-31,AC00001396,926473.68
BS0000056589,2026-05-31,AC00001397,5059.63
BS0000056590,2026-05-31,AC00001398,47461.29
BS0000056591,2026-05-31,AC00001399,13444.18
BS0000056592,2026-05-31,AC00001400,23287.89
BS0000056593,2026-05-31,AC00001401,40372.68
BS0000056594,2026-05-31,AC00001402,38913.13
BS0000056595,2026-05-31,AC00001403,5460.75
BS0000056596,2026-05-31,AC00001404,60049.83
BS0000056597,2026-05-31,AC00001405,5609.24
BS0000056598,2026-05-31,AC00001406,113687.17
BS0000056599,2026-05-31,AC00001407,146478.23
BS0000056600,2026-05-31,AC00001408,68390.34
BS0000056601,2026-05-31,AC00001409,18927.16
BS0000056602,2026-05-31,AC00001410,85837.18
BS0000056603,2026-05-31,AC00001411,13610.11
BS0000056604,2026-05-31,AC00001412,27102.85
BS0000056605,2026-05-31,AC00001413,115347.57
BS0000056606,2026-05-31,AC00001414,51165.93
BS0000056607,2026-05-31,AC00001415,15903.53
BS0000056608,2026-05-31,AC00001416,10589.89
BS0000056609,2026-05-31,AC00001417,106729.77
BS0000056610,2026-05-31,AC00001418,13588.03
BS0000056611,2026-05-31,AC00001419,10820.65
BS0000056612,2026-05-31,AC00001420,17878.85
BS0000056613,2026-05-31,AC00001421,27171.29
BS0000056614,2026-05-31,AC00001422,13456.13
BS0000056615,2026-05-31,AC00001423,50307.9
BS0000056616,2026-05-31,AC00001424,594152.13
BS0000056617,2026-05-31,AC00001425,8099.46
BS0000056618,2026-05-31,AC00001426,12888.49
BS0000056619,2026-05-31,AC00001427,104490.52
BS0000056620,2026-05-31,AC00001428,23580.29
BS0000056621,2026-05-31,AC00001429,3203.54
BS0000056622,2026-05-31,AC00001430,292791.58
BS0000056623,2026-05-31,AC00001431,252887.29
BS0000056624,2026-05-31,AC00001432,21903.37
BS0000056625,2026-05-31,AC00001433,47033.4
BS0000056626,2026-05-31,AC00001434,15001.77
BS0000056627,2026-05-31,AC00001435,8529.03
BS0000056628,2026-05-31,AC00001436,104778.85
BS0000056629,2026-05-31,AC00001437,46614.04
BS0000056630,2026-05-31,AC00001438,74236.77
BS0000056631,2026-05-31,AC00001439,349623.55
BS0000056632,2026-05-31,AC00001440,129225.93
BS0000056633,2026-05-31,AC00001441,42162.46
BS0000056634,2026-05-31,AC00001442,95174.46
BS0000056635,2026-05-31,AC00001443,216983.83
BS0000056636,2026-05-31,AC00001444,39637.6
BS0000056637,2026-05-31,AC00001445,192181.24
BS0000056638,2026-05-31,AC00001446,6056.46
BS0000056639,2026-05-31,AC00001447,47903.76
BS0000056640,2026-05-31,AC00001448,120198.98
BS0000056641,2026-05-31,AC00001449,13714.93
BS0000056642,2026-05-31,AC00001450,179232.04
BS0000056643,2026-05-31,AC00001451,8182.96
BS0000056644,2026-05-31,AC00001452,46544.2
BS0000056645,2026-05-31,AC00001453,71637.43
BS0000056646,2026-05-31,AC00001454,11264.59
BS0000056647,2026-05-31,AC00001455,47912.62
BS0000056648,2026-05-31,AC00001456,46629.6
BS0000056649,2026-05-31,AC00001457,21178.37
BS0000056650,2026-05-31,AC00001458,239043.67
BS0000056651,2026-05-31,AC00001459,8646.34
BS0000056652,2026-05-31,AC00001460,5586.51
BS0000056653,2026-05-31,AC00001461,7290.05
BS0000056654,2026-05-31,AC00001462,2236.87
BS0000056655,2026-05-31,AC00001463,6247.94
BS0000056656,2026-05-31,AC00001464,268546.92
BS0000056657,2026-05-31,AC00001465,116541.38
BS0000056658,2026-05-31,AC00001466,5041.72
BS0000056659,2026-05-31,AC00001467,28762.82
BS0000056660,2026-05-31,AC00001468,3614.97
BS0000056661,2026-05-31,AC00001469,98002.15
BS0000056662,2026-05-31,AC00001470,71510.55
BS0000056663,2026-05-31,AC00001471,43855.37
BS0000056664,2026-05-31,AC00001472,127602.15
BS0000056665,2026-05-31,AC00001473,21723.53
BS0000056666,2026-05-31,AC00001474,11226.7
BS0000056667,2026-05-31,AC00001475,36358.05
BS0000056668,2026-05-31,AC00001476,19411.12
BS0000056669,2026-05-31,AC00001477,234519.0
BS0000056670,2026-05-31,AC00001478,109237.9
BS0000056671,2026-05-31,AC00001479,7867.05
BS0000056672,2026-05-31,AC00001480,8940.19
BS0000056673,2026-05-31,AC00001481,36356.82
BS0000056674,2026-05-31,AC00001482,17596.67
BS0000056675,2026-05-31,AC00001483,11304.44
BS0000056676,2026-05-31,AC00001484,42200.53
BS0000056677,2026-05-31,AC00001485,1195165.08
BS0000056678,2026-05-31,AC00001486,260998.99
BS0000056679,2026-05-31,AC00001487,2287.36
BS0000056680,2026-05-31,AC00001488,101600.44
BS0000056681,2026-05-31,AC00001489,72117.68
BS0000056682,2026-05-31,AC00001490,61427.55
BS0000056683,2026-05-31,AC00001491,13989.95
BS0000056684,2026-05-31,AC00001492,43739.99
BS0000056685,2026-05-31,AC00001493,7677.72
BS0000056686,2026-05-31,AC00001494,58331.53
BS0000056687,2026-05-31,AC00001495,40472.59
BS0000056688,2026-05-31,AC00001496,9919.23
BS0000056689,2026-05-31,AC00001497,75511.57
BS0000056690,2026-05-31,AC00001498,73352.94
BS0000056691,2026-05-31,AC00001499,41224.67
BS0000056692,2026-05-31,AC00001500,13607.36
BS0000056693,2026-05-31,AC00001501,13603.2
BS0000056694,2026-05-31,AC00001502,5760.63
BS0000056695,2026-05-31,AC00001503,207037.81
BS0000056696,2026-05-31,AC00001504,32122.92
BS0000056697,2026-05-31,AC00001505,5128.51
BS0000056698,2026-05-31,AC00001506,8649.95
BS0000056699,2026-05-31,AC00001507,681026.58
BS0000056700,2026-05-31,AC00001508,220873.57
BS0000056701,2026-05-31,AC00001509,21798.3
BS0000056702,2026-05-31,AC00001510,39902.76
BS0000056703,2026-05-31,AC00001511,47520.3
BS0000056704,2026-05-31,AC00001512,18502.04
BS0000056705,2026-05-31,AC00001513,23321.3
BS0000056706,2026-05-31,AC00001514,11178.24
BS0000056707,2026-05-31,AC00001515,29230.37
BS0000056708,2026-05-31,AC00001516,26055.26
BS0000056709,2026-05-31,AC00001517,5742.84
BS0000056710,2026-05-31,AC00001518,10624.94
BS0000056711,2026-05-31,AC00001519,29880.68
BS0000056712,2026-05-31,AC00001520,102744.87
BS0000056713,2026-05-31,AC00001521,79805.22
BS0000056714,2026-05-31,AC00001522,68880.38
BS0000056715,2026-05-31,AC00001523,16579.92
BS0000056716,2026-05-31,AC00001524,11534.61
BS0000056717,2026-05-31,AC00001525,37769.2
BS0000056718,2026-05-31,AC00001526,22582.08
BS0000056719,2026-05-31,AC00001527,4143.43
BS0000056720,2026-05-31,AC00001528,3474.44
BS0000056721,2026-05-31,AC00001529,57644.53
BS0000056722,2026-05-31,AC00001530,127858.66
BS0000056723,2026-05-31,AC00001531,4933.32
BS0000056724,2026-05-31,AC00001532,16618.86
BS0000056725,2026-05-31,AC00001533,38533.1
BS0000056726,2026-05-31,AC00001534,11969.72
BS0000056727,2026-05-31,AC00001535,93984.97
BS0000056728,2026-05-31,AC00001536,250301.97
BS0000056729,2026-05-31,AC00001537,9789.73
BS0000056730,2026-05-31,AC00001538,10735.38
BS0000056731,2026-05-31,AC00001539,73113.71
BS0000056732,2026-05-31,AC00001540,30247.1
BS0000056733,2026-05-31,AC00001541,3947.95
BS0000056734,2026-05-31,AC00001542,48261.45
BS0000056735,2026-05-31,AC00001543,3617.49
BS0000056736,2026-05-31,AC00001544,25229.08
BS0000056737,2026-05-31,AC00001545,80329.28
BS0000056738,2026-05-31,AC00001546,677880.76
BS0000056739,2026-05-31,AC00001547,70697.57
BS0000056740,2026-05-31,AC00001548,6664.37
BS0000056741,2026-05-31,AC00001549,4936.28
BS0000056742,2026-05-31,AC00001550,12671.16
BS0000056743,2026-05-31,AC00001551,13581.29
BS0000056744,2026-05-31,AC00001552,67835.72
BS0000056745,2026-05-31,AC00001553,173227.77
BS0000056746,2026-05-31,AC00001554,134335.36
BS0000056747,2026-05-31,AC00001555,37878.78
BS0000056748,2026-05-31,AC00001556,23667.94
BS0000056749,2026-05-31,AC00001557,7817.08
BS0000056750,2026-05-31,AC00001558,15031.92
BS0000056751,2026-05-31,AC00001559,33282.31
BS0000056752,2026-05-31,AC00001560,6852.84
BS0000056753,2026-05-31,AC00001561,21210.25
BS0000056754,2026-05-31,AC00001562,51868.37
BS0000056755,2026-05-31,AC00001563,107903.47
BS0000056756,2026-05-31,AC00001564,22849.18
BS0000056757,2026-05-31,AC00001565,23007.16
BS0000056758,2026-05-31,AC00001566,72422.62
BS0000056759,2026-05-31,AC00001567,6518.2
BS0000056760,2026-05-31,AC00001568,100218.53
BS0000056761,2026-05-31,AC00001569,19770.16
BS0000056762,2026-05-31,AC00001570,19004.17
BS0000056763,2026-05-31,AC00001571,113786.34
BS0000056764,2026-05-31,AC00001572,6684.64
BS0000056765,2026-05-31,AC00001573,33491.48
BS0000056766,2026-05-31,AC00001574,36014.3
BS0000056767,2026-05-31,AC00001575,12255.8
BS0000056768,2026-05-31,AC00001576,33011.02
BS0000056769,2026-05-31,AC00001577,12621.33
BS0000056770,2026-05-31,AC00001578,14050.12
BS0000056771,2026-05-31,AC00001579,962563.21
BS0000056772,2026-05-31,AC00001580,7288.89
BS0000056773,2026-05-31,AC00001581,37208.77
BS0000056774,2026-05-31,AC00001582,121571.6
BS0000056775,2026-05-31,AC00001583,6682.3
BS0000056776,2026-05-31,AC00001584,9568.64
BS0000056777,2026-05-31,AC00001585,39014.29
BS0000056778,2026-05-31,AC00001586,217309.34
BS0000056779,2026-05-31,AC00001587,6909.83
BS0000056780,2026-05-31,AC00001588,21738.31
BS0000056781,2026-05-31,AC00001589,165899.19
BS0000056782,2026-05-31,AC00001590,47613.7
BS0000056783,2026-05-31,AC00001591,8684.19
BS0000056784,2026-05-31,AC00001592,59514.09
BS0000056785,2026-05-31,AC00001593,75421.43
BS0000056786,2026-05-31,AC00001594,898900.33
BS0000056787,2026-05-31,AC00001595,444536.29
BS0000056788,2026-05-31,AC00001596,18476.13
BS0000056789,2026-05-31,AC00001597,19051.9
BS0000056790,2026-05-31,AC00001598,81052.28
BS0000056791,2026-05-31,AC00001599,532823.48
BS0000056792,2026-05-31,AC00001600,89509.95
BS0000056793,2026-05-31,AC00001601,51792.7
BS0000056794,2026-05-31,AC00001602,7210.01
BS0000056795,2026-05-31,AC00001603,1321862.74
BS0000056796,2026-05-31,AC00001604,38173.57
BS0000056797,2026-05-31,AC00001605,18043.64
BS0000056798,2026-05-31,AC00001606,43451.97
BS0000056799,2026-05-31,AC00001607,7578.58
BS0000056800,2026-05-31,AC00001608,46984.7
BS0000056801,2026-05-31,AC00001609,18078.35
BS0000056802,2026-05-31,AC00001610,97650.22
BS0000056803,2026-05-31,AC00001611,3484.4
BS0000056804,2026-05-31,AC00001612,15596.78
BS0000056805,2026-05-31,AC00001613,273460.96
BS0000056806,2026-05-31,AC00001614,11116.75
BS0000056807,2026-05-31,AC00001615,9126.85
BS0000056808,2026-05-31,AC00001616,49860.04
BS0000056809,2026-05-31,AC00001617,142715.43
BS0000056810,2026-05-31,AC00001618,4796.66
BS0000056811,2026-05-31,AC00001619,73121.77
BS0000056812,2026-05-31,AC00001620,56816.29
BS0000056813,2026-05-31,AC00001621,945121.06
BS0000056814,2026-05-31,AC00001622,53694.09
BS0000056815,2026-05-31,AC00001623,9044.66
BS0000056816,2026-05-31,AC00001624,14171.08
BS0000056817,2026-05-31,AC00001625,59247.65
BS0000056818,2026-05-31,AC00001626,91933.09
BS0000056819,2026-05-31,AC00001627,68122.57
BS0000056820,2026-05-31,AC00001628,24851.58
BS0000056821,2026-05-31,AC00001629,9375.2
BS0000056822,2026-05-31,AC00001630,1354338.26
BS0000056823,2026-05-31,AC00001631,12868.59
BS0000056824,2026-05-31,AC00001632,68305.47
BS0000056825,2026-05-31,AC00001633,96255.36
BS0000056826,2026-05-31,AC00001634,17225.59
BS0000056827,2026-05-31,AC00001635,19717.55
BS0000056828,2026-05-31,AC00001636,15478.17
BS0000056829,2026-05-31,AC00001637,3930.66
BS0000056830,2026-05-31,AC00001638,10727.97
BS0000056831,2026-05-31,AC00001639,254315.99
BS0000056832,2026-05-31,AC00001640,76451.68
BS0000056833,2026-05-31,AC00001641,23146.95
BS0000056834,2026-05-31,AC00001642,6551.5
BS0000056835,2026-05-31,AC00001643,15956.39
BS0000056836,2026-05-31,AC00001644,51078.66
BS0000056837,2026-05-31,AC00001645,37903.26
BS0000056838,2026-05-31,AC00001646,37835.82
BS0000056839,2026-05-31,AC00001647,10524.13
BS0000056840,2026-05-31,AC00001648,6528.56
BS0000056841,2026-05-31,AC00001649,28580.01
BS0000056842,2026-05-31,AC00001650,6543.8
BS0000056843,2026-05-31,AC00001651,41416.97
BS0000056844,2026-05-31,AC00001652,19116.64
BS0000056845,2026-05-31,AC00001653,296489.01
BS0000056846,2026-05-31,AC00001654,10414.9
BS0000056847,2026-05-31,AC00001655,51507.0
BS0000056848,2026-05-31,AC00001656,769328.3
BS0000056849,2026-05-31,AC00001657,274218.54
BS0000056850,2026-05-31,AC00001658,14930.76
BS0000056851,2026-05-31,AC00001659,18578.33
BS0000056852,2026-05-31,AC00001660,117058.42
BS0000056853,2026-05-31,AC00001661,20834.06
BS0000056854,2026-05-31,AC00001662,65887.42
BS0000056855,2026-05-31,AC00001663,76640.31
BS0000056856,2026-05-31,AC00001664,8992.57
BS0000056857,2026-05-31,AC00001665,11248.76
BS0000056858,2026-05-31,AC00001666,2646.16
BS0000056859,2026-05-31,AC00001667,21733.55
BS0000056860,2026-05-31,AC00001668,21966.45
BS0000056861,2026-05-31,AC00001669,26886.07
BS0000056862,2026-05-31,AC00001670,23928.55
BS0000056863,2026-05-31,AC00001671,128068.1
BS0000056864,2026-05-31,AC00001672,45977.12
BS0000056865,2026-05-31,AC00001673,7994.24
BS0000056866,2026-05-31,AC00001674,385739.27
BS0000056867,2026-05-31,AC00001675,23733.78
BS0000056868,2026-05-31,AC00001676,27757.52
BS0000056869,2026-05-31,AC00001677,20879.95
BS0000056870,2026-05-31,AC00001678,20843.84
BS0000056871,2026-05-31,AC00001679,113848.18
BS0000056872,2026-05-31,AC00001680,219598.26
BS0000056873,2026-05-31,AC00001681,107480.52
BS0000056874,2026-05-31,AC00001682,62352.39
BS0000056875,2026-05-31,AC00001683,19053.22
BS0000056876,2026-05-31,AC00001684,82709.46
BS0000056877,2026-05-31,AC00001685,15231.9
BS0000056878,2026-05-31,AC00001686,35128.8
BS0000056879,2026-05-31,AC00001687,84978.42
BS0000056880,2026-05-31,AC00001688,131634.57
BS0000056881,2026-05-31,AC00001689,19566.05
BS0000056882,2026-05-31,AC00001690,16932.64
BS0000056883,2026-05-31,AC00001691,4369.8
BS0000056884,2026-05-31,AC00001692,54192.31
BS0000056885,2026-05-31,AC00001693,107110.08
BS0000056886,2026-05-31,AC00001694,118672.79
BS0000056887,2026-05-31,AC00001695,25659.03
BS0000056888,2026-05-31,AC00001696,98361.21
BS0000056889,2026-05-31,AC00001697,62229.11
BS0000056890,2026-05-31,AC00001698,22807.88
BS0000056891,2026-05-31,AC00001699,16700.0
BS0000056892,2026-05-31,AC00001700,10256.71
BS0000056893,2026-05-31,AC00001701,42573.36
BS0000056894,2026-05-31,AC00001702,1153720.38
BS0000056895,2026-05-31,AC00001703,31884.47
BS0000056896,2026-05-31,AC00001704,35843.05
BS0000056897,2026-05-31,AC00001705,6334.16
BS0000056898,2026-05-31,AC00001706,7428.9
BS0000056899,2026-05-31,AC00001707,6101.27
BS0000056900,2026-05-31,AC00001708,8597.73
